episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
102,1155,16692.38427988481,28,14,0,100,4181.999999999994,2.8904428904428903,91.7682317682318,0,0.17982017982017978,1.7582417582417584,3.4032634032634035,0
103,1063,14529.784796270837,28,18,0,100,3670.0000000000086,3.382365517831181,89.8101428204909,0,0.30360044471051056,2.6682630633712474,3.835628153596169,0
104,1140,16366.425145730786,28,17,0,100,3563.9999999999964,2.223493516399695,92.16628527841344,0,0.08771929824561406,1.6781083142639206,3.844393592677345,0
105,1235,18562.694270082917,28,22,0,100,2523.9999999999977,2.2717049032838506,93.18488529014844,0,0.20242914979757073,1.7543859649122808,2.5865946918578495,0
106,1135,16093.836462198666,28,17,0,100,4185.999999999998,4.343995403179468,90.51522696801379,0,0.08810572687224669,1.8042520589925304,3.2484198429419653,0
107,1137,15776.36073507723,28,24,0,100,2247.999999999996,3.2047053649956023,92.26033421284082,0,0.30233069481090585,1.5611257695690415,2.6715039577836417,0
108,1000,12834.30713106788,28,22,1,97,2731.9999999999895,2.811111111111111,89.96111111111111,0,0.09999999999999996,2.45,4.677777777777777,0
109,975,12686.332977326181,28,12,0,100,3943.9999999999986,3.9377289377289384,90.6043956043956,0,0.10256410256410257,2.172161172161172,3.183150183150183,0
110,1137,16205.57010619448,28,20,0,100,3795.999999999994,4.82849604221636,90.8003518029903,0,0.4837291116974495,1.4555848724714162,2.43183817062445,0
111,1014,13208.567468816333,28,21,0,100,2017.9999999999966,2.1229108273642683,93.51188622443684,0,0.09861932938856016,2.050243953077961,2.2163396657323786,0
112,1106,15523.615964486626,28,20,0,100,3977.9999999999986,3.9783001808318263,90.93580470162749,0,0.34810126582278483,1.528028933092224,3.2097649186256785,0
113,1092,14986.41626293427,28,15,1,97,3725.999999999995,4.747252747252746,91.95970695970696,0,0.09523809523809525,1.2161172161172158,1.9816849816849815,0
114,1311,18035.98801923522,28,24,1,97,2395.9999999999945,2.164378337147216,94.22196796338673,0,0.10964912280701752,0.9200991609458428,2.5839054157131955,0
115,1141,16465.412454919984,28,17,0,100,3063.9999999999964,2.541630148992112,92.58087871051328,0,0.1600426780474793,2.1986815531760846,2.518766909271043,0
116,1049,14112.891575185044,28,15,0,100,3736.000000000004,4.503336510962822,91.16110581506196,0,0.14871306005719737,1.7159199237368925,2.470924690181125,0
117,1196,17741.993690424744,28,20,0,100,3089.9999999999955,2.2157190635451505,92.69230769230768,0,0.08361204013377924,1.5886287625418059,3.4197324414715715,0
118,1203,16074.643135854205,28,22,1,97,2927.999999999993,3.7452664634709523,92.49561281980235,0,0.2955574027893231,1.2237923709245409,2.2397709430128385,0
119,1000,13200.709137145846,28,14,0,100,3703.9999999999895,3.4884615384615385,91.06538461538463,0,0.13846153846153847,2.6423076923076927,2.6653846153846152,0
120,1129,15994.51062335729,28,19,0,100,3333.999999999992,3.5387405626555313,91.26070268674341,0,0.2657218777679362,1.7082120713653046,3.2266228014677973,0
121,1120,15664.23969940573,28,20,0,100,3182.0000000000023,3.535714285714285,91.15178571428572,0,0.6116071428571429,1.745535714285714,2.955357142857142,0
122,894,10711.348423200036,28,19,0,100,2809.999999999991,2.4022584425268994,89.45349952061362,0,0.11185682326621929,3.835091083413231,4.197294130180036,0
123,1166,14887.672363560037,28,20,1,97,2843.999999999996,3.177530017152659,92.76157804459687,0,0.10720411663807895,1.4751286449399656,2.478559176672385,0
124,1008,13456.307966553128,28,16,0,100,3347.9999999999905,2.781911375661376,90.69527116402115,0,0.17361111111111108,2.3850859788359786,3.96412037037037,0
125,1227,18593.45686476117,28,17,0,100,3825.9999999999895,3.06863683072889,91.65515041990007,0,0.08149959250203748,1.9453598384181991,3.249353318450799,0
126,1120,16335.714160438269,28,10,0,100,4557.999999999996,3.011904761904762,91.35119047619048,0,0.09226190476190482,1.8660714285714284,3.678571428571429,0
127,925,12218.358750172452,28,11,0,100,4117.9999999999945,3.3364398881640263,90.59086672879776,0,0.2236719478098789,2.109972041006524,3.7390493942218077,0
128,1172,14552.66803434048,28,23,2,94,2365.964470356449,3.3878739208994175,92.024693836579,0,0.11543866693435055,1.962457337883959,2.509536237703273,0
129,1017,13459.010944160858,28,19,0,100,2988.0000000000027,4.270262677342323,91.16917170014516,0,0.10301072247974903,1.835463782366437,2.6220911176663386,0
130,967,12327.115599778854,28,15,0,100,3033.9999999999955,2.990692864529473,91.9503619441572,0,0.11995863495346437,1.7745604963805583,3.1644260599793177,0
131,886,7888.785949140921,28,19,1,97,3401.9999999999923,5.0682575513275285,89.40126840804042,0,0.11286681715575618,2.2895840051596257,3.1280232183166716,0
132,1113,15829.632632321096,28,18,0,100,2917.9999999999923,2.9976312995180923,91.93416646246835,0,0.08984725965858044,2.1073266356285223,2.8710283427264556,0
133,1188,17413.085364812723,28,17,0,100,2189.9999999999955,1.3028839115795636,94.88361879666228,0,0.12077294685990335,1.599326599326599,2.0933977455716586,0
134,1019,13583.743133807226,28,16,0,100,2865.9999999999895,3.361138370951914,91.96107294733397,0,0.09813542688910691,2.1794242721622505,2.4002289826627417,0
135,980,12616.014518658589,28,15,0,100,3863.999999999998,3.3387755102040817,89.8734693877551,0,0.3142857142857143,2.2408163265306125,4.23265306122449,0
136,996,13111.989387837573,28,16,0,100,3251.9999999999945,2.074966532797858,91.1144578313253,0,0.15060240963855417,2.761044176706827,3.8989290495314584,0
137,1230,14219.957349408884,28,25,2,94,1982.0000000000005,2.02710027100271,94.27642276422765,0,0.0813008130081301,1.2520325203252034,2.3631436314363143,0
138,1082,10920.903791399518,28,19,2,94,3077.9999999999977,5.263621160109145,92.03855294428307,0,0.3036704515447584,1.1882756799577505,1.2058797641052725,0
139,1124,16343.384204558026,28,17,0,100,2543.9999999999977,1.5240600340399195,93.98499149002014,0,0.08896797153024913,1.833513848058177,2.56846665635154,0
140,1046,14198.092967530754,28,14,0,100,3635.9999999999986,2.9342550375055154,90.99867627592292,0,0.28680688336520077,2.3165171348727758,3.4637446683335793,0
141,1177,17204.40478159949,28,18,0,100,3387.999999999996,3.081795010427126,91.5578898586545,0,0.10813315826060095,1.9000540665791303,3.352127906078628,0
142,1014,13726.683237061336,28,11,0,100,3910.000000000002,3.1796232061484053,91.56294633748215,0,0.09861932938856012,1.788750595116643,3.370060531864246,0
143,906,10890.647719263767,28,16,0,100,3442.000000000001,4.097682119205298,89.19701986754967,0,0.11037527593818988,2.888153053715968,3.7067696835908754,0
144,1065,12852.862076021811,28,13,1,97,3771.999999999998,4.058424621804903,92.1300643366371,0,0.09389671361502351,1.6657972526517126,2.051817075291254,0
145,1006,13122.348256455683,28,20,0,100,2817.9999999999936,2.5596421471172963,91.83896620278331,0,0.099403578528827,1.595427435387674,3.906560636182903,0
146,1396,22504.805793211475,28,20,0,100,2947.999999999993,2.095272206303725,93.51002865329512,0,0.3724928366762177,1.6224928366762177,2.39971346704871,0
147,1273,19586.019969494286,28,20,0,100,2821.9999999999964,1.8342498036135113,92.8240377062058,0,0.0785545954438335,2.0502749410840533,3.2128829536527888,0
148,1072,14963.209902558818,28,14,0,100,3295.999999999994,2.0594144661308844,92.65571182548797,0,0.09328358208955223,1.8513203214695753,3.3402698048220434,0
149,1405,22812.060918870735,28,16,0,100,2877.999999999996,1.9128113879003557,95.35587188612101,0,0.07117437722419928,0.9252669039145907,1.734875444839858,0
150,1051,15040.234547704822,28,13,0,100,3870.628315947885,3.7706593367868346,91.6939775170032,0,0.25725059026676533,1.5963632519293798,2.6817493040138145,0
151,1329,20590.751467354097,28,21,0,100,2463.999999999999,2.7008831333412537,93.47748604015686,0,0.1584095679379034,1.643499267355748,2.0197219912082693,0
152,970,12577.87667006598,28,17,0,100,3503.9999999999964,3.155535634244733,91.35813536530705,0,0.18377409233527564,1.8691169878978036,3.43343792021515,0
153,1148,16977.59702907038,28,16,0,100,3143.9999999999945,2.540650406504065,93.29268292682927,0,0.1814750290360046,1.5098722415795587,2.475319396051103,0
154,1038,14066.565867383702,28,20,0,100,2569.999999999995,2.2976878612716765,92.74084778420038,0,0.09633911368015417,1.6570327552986512,3.208092485549133,0
155,1122,13798.204696261279,28,19,1,97,3412.000000000002,4.03615991851286,90.77752313046432,0,0.5559799677446737,2.215431627196333,2.4149053560818268,0
156,1282,19658.449051983538,28,23,0,100,3063.9999999999964,3.4688446361383867,91.90602918234377,0,0.6377902174910526,1.5279434706800037,2.459392493346793,0
157,1284,19728.707091286622,28,15,0,100,3505.9999999999973,2.716510903426791,92.85046728971963,0,0.08722741433021806,1.688473520249221,2.657320872274142,0
158,916,11124.569572751774,28,16,0,100,3847.999999999998,4.839883551673944,89.67430858806404,0,0.11826783114992724,2.187954876273653,3.179585152838428,0
159,1037,11870.722334730586,28,20,1,97,2733.999999999996,2.309546769527483,91.17164898746381,0,0.09643201542912253,2.579556412729026,3.842815814850531,0
160,1022,13875.77524754026,28,11,0,100,3905.9999999999854,3.6675889061340166,90.7956002429314,0,0.14170996693434104,2.614886294621769,2.7802145893785,0
161,1078,14634.738582432383,28,15,0,100,3829.999999999998,3.0204081632653064,90.46011131725419,0,0.09276437847866419,2.7087198515769946,3.717996289424861,0
162,1094,15128.141397309484,28,21,0,100,1559.999999999995,1.5539305301645339,94.60694698354662,0,0.12508419128259404,1.6405272779755602,2.0735110170306936,0
163,1010,13512.305748444594,28,15,0,100,3311.999999999992,3.1841584158415843,91.13267326732674,0,0.1544554455445545,2.308910891089109,3.2198019801980204,0
164,1162,16827.20826396862,28,17,0,100,2567.999999999997,1.9793459552495698,93.75514480281373,0,0.08605851979345955,1.8034872408890221,2.375963481254209,0
165,1203,15723.173541874849,28,21,1,97,2376.000000000001,2.191888699304371,95.19621997637486,0,0.0831255195344971,0.7087544297151858,1.8200113750710942,0
166,1212,15168.717265437223,28,21,1,97,2807.9999999999964,4.08198714608303,92.66979329511899,0,0.2301545944068091,1.233281222859128,1.784783741532048,0
167,1179,15228.598516179996,28,27,1,97,1843.9999999999975,1.5528152932733086,94.19977816924383,0,0.5219547204280028,1.5136686892412081,2.2117831278136624,0
168,1075,15091.996236324325,28,13,0,100,5157.999999999992,4.69250645994832,88.88199827734711,0,0.21705426356589153,2.2325581395348837,3.975882859603789,0
169,1135,16092.133993111236,28,22,0,100,2039.9999999999957,2.6627508565834557,92.73617229564366,0,0.42584434654919234,2.27116984826236,1.9040626529613316,0
170,1402,19898.45236584375,28,23,1,97,2069.999999999998,2.2195183351514642,94.68406478140471,0,0.27271964420575645,0.9733993454728538,1.8502978937652095,0
171,1296,19838.91120884134,28,21,0,100,1812.0000000000005,2.1523716699155298,95.10233918128655,0,0.08122157244964262,1.2183235867446394,1.4457439896036386,0
172,1120,16093.382081492517,28,15,0,100,3443.9999999999923,3.1285714285714277,92.1142857142857,0,0.10000000000000002,1.7357142857142858,2.9214285714285713,0
173,1196,17926.677921701994,28,22,0,100,2529.9999999999973,3.121516164994426,93.41322928279449,0,0.15328874024526198,1.1937941285767373,2.118171683389075,0
174,1085,15073.130962547555,28,15,0,100,4139.999999999995,3.7640552995391707,90.32258064516128,0,0.2027649769585253,2.0460829493087562,3.6645161290322594,0
