episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
103,1168,16210.51465704199,40,25,5,90,2604.0000000000005,5.154109589041097,91.54109589041096,0,0.6563926940639269,1.0273972602739725,1.6210045662100456,0
104,1258,26229.727582272862,40,22,2,96,3284.3485531230017,5.546723193782018,91.20296767355592,0,0.4504504504504504,1.5015015015015012,1.2983571807101215,0
105,965,11857.589939557574,40,26,4,92,3177.9999999999986,8.741672834937084,86.93560325684678,0,0.9400444115470022,1.302738712065137,2.079940784603997,0
106,1362,29090.78124567622,40,25,1,98,2390.0000000000005,3.7151248164464024,94.2094958394518,0,0.8712677435144396,0.8516886930983848,0.3524229074889868,0
107,1105,16868.8757263952,40,24,3,94,3241.555286648813,6.170814479638009,90.58823529411764,0,0.8201357466063348,0.7409502262443439,1.6798642533936652,0
108,1043,18799.97324665173,40,24,1,98,2903.225556494218,6.5735858101629905,90.43024928092042,0,0.7490412272291467,0.8569031639501438,1.3902205177372962,0
109,950,18211.03191243021,40,19,0,100,4179.744988623401,6.807017543859649,89.14786967418547,0,0.6716791979949874,0.8972431077694235,2.476190476190476,0
110,1072,18837.22263993361,40,30,2,96,1967.999999999996,6.082089552238806,90.3171641791045,0,0.8302238805970149,0.5037313432835822,2.2667910447761193,0
111,1160,20553.79572145819,40,25,2,96,2843.999999999999,2.9195402298850572,92.82183908045977,0,0.44252873563218387,1.3275862068965518,2.4885057471264367,0
112,1264,25353.971438180186,40,28,2,96,3485.999999999994,8.168512658227847,87.74393459915612,0,1.3053797468354433,0.7647679324894514,2.017405063291139,0
113,1240,27547.978250034215,40,24,0,100,3120.0000000000005,4.53125,91.28528225806451,0,0.46875000000000017,1.376008064516129,2.338709677419355,0
114,1172,22728.764657097752,40,27,1,98,3208.0000000000005,6.596219480178524,88.51404568128117,0,1.155158834339722,1.699921239170386,2.034654765030192,0
115,1232,22508.347814462664,40,21,2,96,3475.999999999995,4.438653451811347,91.13550922761449,0,0.17088174982911822,1.4396787423103212,2.8152768284347234,0
116,1582,36565.09960746653,40,25,1,98,2534.0000000000005,2.764433206911083,94.45006321112515,0,0.202275600505689,0.8765276021913189,1.706700379266751,0
117,1173,20975.365464107374,40,22,3,94,3905.9999999999995,5.986549209055603,89.29620157241642,0,0.5825518613242399,1.4540115563133464,2.680685800890405,0
118,1106,15911.605621606623,40,27,4,92,2585.9999999999977,5.772708304353873,89.15704548615942,0,0.6537766031436917,1.8500486854917233,2.566420920851301,0
119,976,19573.97217440359,40,14,0,100,4495.541172070181,5.091424968474149,89.54918032786887,0,0.24432534678436318,1.501418663303909,3.6136506935687263,0
120,1056,18931.26256065529,40,24,1,98,3070.0000000000005,5.46875,89.65435606060605,0,0.43205492424242425,1.2606534090909092,3.184185606060606,0
121,1154,20755.927465739285,40,22,2,96,3135.930574271102,5.858848449836318,91.56556903523975,0,0.2551511650298479,0.8761794723666473,1.4442518775274407,0
122,1337,19593.533285161437,40,27,5,90,2992.000000000002,6.8350497669869394,90.47235487026063,0,0.9205454231632242,0.9205454231632241,0.8515045164259825,0
123,1214,24079.90401554146,40,23,1,98,4333.999999999997,7.6509351681364475,88.472720224828,0,0.4845430758794457,1.0272313208644248,2.364570210291695,0
124,1041,19182.290439568857,40,21,1,98,4988.126199723813,7.917488245108447,87.2389908488801,0,0.7887153041104203,1.2184640275039182,2.836341574397087,0
125,1210,24288.519484038996,40,23,1,98,2891.999999999998,4.312105007292173,92.01263976665047,0,0.4618376276130287,0.9577053962080699,2.2557122022362663,0
126,1110,23699.13454259766,40,20,1,98,4461.313895559495,7.04954954954955,89.07207207207206,0,1.220720720720721,0.8243243243243243,1.833333333333333,0
127,1304,23514.823927847065,40,22,4,92,2660.312064692322,4.452113156100886,93.7031356509884,0,0.12355146557600546,0.6134969325153373,1.1077027948193594,0
128,1099,20960.71368255717,40,23,1,98,3224.000000000001,6.267730021945082,90.02836803511214,0,0.49777872932612544,1.3434673232350265,1.8626558903816304,0
129,1125,21712.275247687998,40,24,1,98,2504.0000000000045,4.594444444444444,92.39444444444446,0,0.7444444444444444,0.65,1.6166666666666667,0
130,1070,21879.349230327953,40,26,1,98,1611.9999999999986,3.317757009345794,93.69826435246995,0,0.4138851802403205,0.9212283044058744,1.6488651535380507,0
131,1366,27401.435730912603,40,28,3,94,1618.0000000000018,3.0075646656905803,94.42410932162029,0,0.7686676427525623,0.6405563689604685,1.1591020009760862,0
132,1152,24546.349939490596,40,26,0,100,3744.0,5.884176587301587,89.42832341269842,0,1.9717261904761902,0.7316468253968255,1.9841269841269844,0
133,1103,20971.225494816375,40,23,2,96,3219.9999999999977,5.829022452135886,90.42184416831103,0,0.6452989173910726,0.991947096154872,2.111887366007146,0
134,1068,21141.170505018552,40,24,0,100,3415.9999999999973,6.922986891385768,89.22050561797754,0,0.19897003745318353,1.4161985018726593,2.241338951310862,0
135,1581,35820.62406341127,40,32,2,96,1666.0000000000005,3.984819734345351,92.84471853257432,0,1.2808349146110056,0.5692599620493359,1.3203668564199873,0
136,1345,26325.26562096061,40,20,3,94,5084.000000000003,6.78438661710037,88.94795539033457,0,0.5353159851301116,1.6022304832713756,2.130111524163569,0
137,1083,19979.674537768442,40,22,1,98,3785.9999999999936,5.981327587975788,88.24253616497383,0,0.8823227659792756,2.046783625730994,2.8470298553401046,0
138,1266,21732.98196882016,40,27,3,94,1486.0000000000018,3.0015797788309633,93.09758172317414,0,0.36456434560699963,2.387896463725848,1.148377688662049,0
139,1113,22408.40180361077,40,23,0,100,2628.000000000003,3.593890386343216,93.50457163997673,0,0.15855398763278902,0.7134929443475505,2.029491041699699,0
140,905,16801.575609312462,40,22,0,100,4178.420298431411,7.268262737875997,87.53222836095765,0,0.2823818293431552,1.3136893799877225,3.6034376918354822,0
141,1116,19755.48943628748,40,23,2,96,4317.839946992334,8.270082226438964,87.3023402909551,0,0.7326586548597933,1.1965001054185116,2.4984187223276413,0
142,1048,16802.3484109613,40,26,2,96,2729.9999999999977,5.152671755725191,91.27589967284624,0,0.722464558342421,1.049618320610687,1.7993456924754634,0
143,1059,21065.380296978292,40,26,0,100,2727.9999999999977,6.421152030217186,89.56562795089708,0,1.0117361392148927,1.2343180898421693,1.7671657898286792,0
144,1432,29249.554068635258,40,24,3,94,1986.0000000000014,3.378142458100559,95.09427374301676,0,0.20076815642458098,0.5717527932960894,0.7550628491620112,0
145,1181,23443.603618197016,40,21,1,98,3996.000000000004,7.335442755916039,90.29814162841481,0,0.4456526583181069,0.7977182583894113,1.1230446989616294,0
146,1080,20697.26689172886,40,16,1,98,4024.000000000001,5.081018518518518,90.75617283950615,0,0.09259259259259264,1.4814814814814814,2.588734567901234,0
