episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK,simulation,formation,ratio friend:enemy
32,1158,16460.73956022641,28,11,0,100,21455.040640501094,4.18378893454827,1.917694002739563,0,0.2114227860163182,2.0844500029777864,3.8353880054791256,0,0,0,87.76725626823892,0,behavior_clone_32768,True,1:0.7
33,1199,16732.098467388805,28,20,0,98,18297.78078367924,3.04837364470392,0.713094245204337,0,0.2126772310258549,2.939949958298582,5.300250208507089,0,0,0,87.78565471226021,0,behavior_clone_32768,True,1:0.7
34,1206,16852.410226254407,28,19,0,100,20437.903864228825,2.3849008923635786,0.0,0,0.0829187396351575,2.6415541340914475,6.518992339887863,0,0,0,88.37163389402195,0,behavior_clone_32768,True,1:0.7
35,830,9211.24620635152,28,18,0,100,17035.395165937065,6.248630887185104,0.0,0,0.3450164293537788,2.869660460021906,5.175246440306681,0,0,0,85.36144578313252,0,behavior_clone_32768,True,1:0.7
36,1136,15519.209428882805,28,19,0,100,17153.15005765118,2.1504024144869214,0.0,0,0.2431254191817573,2.020456069751844,4.652917505030181,0,0,0,90.9330985915493,0,behavior_clone_32768,True,1:0.7
37,1141,17014.11799858938,28,13,0,100,20181.63253518185,2.9084299022949325,0.0,0,0.2207290550848831,2.0255136819553994,4.002337131171487,0,0,0,90.84299022949332,0,behavior_clone_32768,True,1:0.7
38,1156,16552.27340310352,28,16,0,100,18141.39135729755,2.65282583621684,0.0,0,0.3279988465974624,3.045703575547866,5.601211072664359,0,0,0,88.37226066897347,0,behavior_clone_32768,True,1:0.7
39,1138,16339.379164899152,28,14,0,100,19706.35573068372,4.55928078950926,0.0,0,0.1115317020413681,2.7950520481276198,5.025686088954981,0,0,0,87.5084493713668,0,behavior_clone_32768,True,1:0.7
40,1141,15277.293146418282,28,23,0,100,16398.586477239962,2.974686807238233,0.0721761097076867,0,0.5310099499922668,4.5780275300304165,7.222766407176366,0,0,0,84.62133319585504,0,behavior_clone_32768,True,1:0.7
41,1202,17938.744752157876,28,18,0,100,15696.9819636058,3.845862955679928,0.0,0,0.0831946755407653,2.2576009680834965,3.4525790349417638,0,0,0,90.36076236575404,0,behavior_clone_32768,True,1:0.7
42,1237,18075.709758517278,28,20,0,100,14816.596312232647,2.2837510105092966,0.0,0,0.0929668552950687,1.608730800323363,3.9248181083265967,0,0,0,92.08973322554569,0,behavior_clone_32768,True,1:0.7
43,1164,16033.909366011589,28,20,0,100,17361.552924758624,2.195017182130584,0.0,0,0.0859106529209621,3.238831615120275,5.781786941580755,0,0,0,88.6984536082474,0,behavior_clone_32768,True,1:0.7
44,1153,16759.5523212482,28,20,0,100,15899.13200004369,2.732003469210755,0.0,0,0.468343451864701,2.4544666088464875,3.586296617519514,0,0,0,90.75888985255854,0,behavior_clone_32768,True,1:0.7
45,1137,15736.5893597392,28,21,0,100,14494.709559504578,3.763366199139009,0.0,0,0.4258667777623476,2.564458640003703,4.925241864555849,0,0,0,88.3210665185391,0,behavior_clone_32768,True,1:0.7
46,1150,16629.80010200339,28,15,0,98,18630.164133269012,2.420869565217392,0.2052173913043478,0,0.2191304347826085,3.0295652173913044,4.935652173913043,0,0,0,89.18956521739132,0,behavior_clone_32768,True,1:0.7
47,1155,17042.435756573297,28,20,0,100,15151.361444830749,2.8614718614718613,0.0,0,0.1428571428571429,2.51948051948052,3.891774891774892,0,0,0,90.5844155844156,0,behavior_clone_32768,True,1:0.7
48,1261,17964.255981783503,28,23,0,100,14548.353253000789,1.604702150487475,1.879927228623408,0,0.0793021411578112,2.649624481037458,6.712693007417083,0,0,0,87.07375099127674,0,behavior_clone_32768,True,1:0.7
49,1144,16469.01795209666,28,18,0,98,15110.733063783753,3.0832803560076285,0.0,0,0.2542911633820724,2.268753973299428,3.2700254291163384,0,0,0,91.12364907819452,0,behavior_clone_32768,True,1:0.7
50,1157,16939.182674543492,28,22,0,100,14558.696086805447,0.7634687409968309,0.0,0,0.1248439450686641,2.3000096033803903,4.32152117545376,0,0,0,92.49015653510034,0,behavior_clone_32768,True,1:0.7
51,1136,16122.4491629017,28,16,0,100,18878.736970720965,2.662852112676056,0.0220070422535211,0,0.2090669014084506,2.4501173708920185,5.256015258215962,0,0,0,89.399941314554,0,behavior_clone_32768,True,1:0.7
52,1197,17390.99451876647,28,17,0,98,18213.221373590386,4.1480512876393885,0.0,0,0.2651556427300134,2.230213214194908,5.132396207911082,0,0,0,88.2241836475246,0,behavior_clone_32768,True,1:0.7
53,1172,16739.92586635925,28,20,0,98,15568.190672105075,1.454778156996587,0.0,0,0.0853242320819112,1.9411262798634816,3.86518771331058,0,0,0,92.65358361774744,0,behavior_clone_32768,True,1:0.7
54,1170,16736.530082530655,28,23,0,100,14220.306966789381,4.489693313222725,0.0,0,0.6133735545500251,1.6339869281045751,2.2775263951734543,0,0,0,90.98541980894925,0,behavior_clone_32768,True,1:0.7
55,1182,17860.271973701714,28,14,0,98,17786.548229930802,2.2875178966549523,0.0,0,0.28960041650397,1.3894312117662373,2.9187817258883246,0,0,0,93.11466874918654,0,behavior_clone_32768,True,1:0.7
56,1093,15569.891760551547,28,20,0,100,16246.745125344478,0.594693504117109,0.0,0,0.091491308325709,3.18847209515096,6.843549862763038,0,0,0,89.28179322964317,0,behavior_clone_32768,True,1:0.7
57,1206,18201.96221075716,28,19,0,100,18818.58135455824,2.329621732606808,0.0,0,0.2369106846718787,3.1114269920240067,4.039327173655532,0,0,0,90.28271341704178,0,behavior_clone_32768,True,1:0.7
58,1173,16414.81207081451,28,17,0,100,18809.220310038058,1.4270358426924643,1.2417065124726638,0,0.0963712517142963,2.7984728863189883,4.992772156121428,0,0,0,89.44364135068014,0,behavior_clone_32768,True,1:0.7
59,1185,16871.521472816115,28,20,0,100,17211.074721586778,3.4472573839662446,0.0,0,0.0928270042194093,2.0421940928270046,3.4725738396624477,0,0,0,90.9451476793249,0,behavior_clone_32768,True,1:0.7
60,1224,18055.243082941164,28,19,0,98,17553.948369831945,1.5094926859632742,0.0,0,0.0816993464052287,2.637721755368814,4.263927793339558,0,0,0,91.50715841892313,0,behavior_clone_32768,True,1:0.7
61,1113,15827.644866361295,28,14,0,100,18796.33459936947,3.0893634667219567,0.0,0,0.1969728384822724,1.879881125164144,3.884166148317092,0,0,0,90.94961642131452,0,behavior_clone_32768,True,1:0.7
62,1194,17991.259975066034,28,12,0,100,23402.282198235196,5.055037090212971,0.0,0,0.4097870303900454,2.6621201244316817,3.2244556113902845,0,0,0,88.64860014357501,0,behavior_clone_32768,True,1:0.7
63,1235,18620.52436744228,28,11,0,100,22367.91760984582,4.0039089766857465,0.0,0,0.4942063381264832,1.569174926706687,3.269579785006283,0,0,0,90.6631299734748,0,behavior_clone_32768,True,1:0.7
64,1179,16224.71973181456,28,25,0,100,11736.36460050668,2.052586938083121,0.0,0,0.0848176420695504,2.4823296579021767,4.33700876448968,0,0,0,91.04325699745546,0,behavior_clone_32768,True,1:0.7
65,1288,18554.435130798163,28,19,0,98,19836.432836504064,4.861727299615498,0.0,0,0.077639751552795,2.099970422951789,3.930050280981957,0,0,0,89.03061224489794,0,behavior_clone_32768,True,1:0.7
66,1205,18150.58665987793,28,15,0,100,19702.426360584956,2.927800829875518,0.0,0,0.2124481327800829,1.925311203319502,3.963485477178423,0,0,0,90.97095435684648,0,behavior_clone_32768,True,1:0.7
67,1059,14458.5427335747,28,20,0,98,20519.59587783236,9.25873465533522,0.0,0,0.5712936732766764,2.072710103871577,3.975448536355052,0,0,0,84.12181303116147,0,behavior_clone_32768,True,1:0.7
68,1143,16331.511740034512,28,17,0,100,16442.24663298044,2.868119745901328,2.229069192437902,0,0.0874890638670165,2.814865533112709,4.431511278481494,0,0,0,87.56894518619956,0,behavior_clone_32768,True,1:0.7
69,1142,16805.7104699353,28,17,0,100,16499.37712917764,1.5609533236884183,0.0,0,0.2474682098530418,3.053376989263687,4.252646006243813,0,0,0,90.88555547095103,0,behavior_clone_32768,True,1:0.7
70,1140,15843.890663630653,28,16,0,100,18860.731929150348,2.083333333333333,0.0,0,0.1388888888888887,4.035087719298247,5.0,0,0,0,88.74269005847952,0,behavior_clone_32768,True,1:0.7
71,1204,17543.943346925458,28,15,0,100,19929.4844351687,2.5083056478405314,0.0,0,0.2192691029900332,2.624584717607973,3.7109634551495017,0,0,0,90.93687707641196,0,behavior_clone_32768,True,1:0.7
72,1142,16825.758727538796,28,16,0,100,20059.99387183495,3.312901342673672,0.0,0,0.4378283712784587,2.8203444249854064,5.126240513718622,0,0,0,88.30268534734385,0,behavior_clone_32768,True,1:0.7
73,1242,17986.108013506873,28,25,0,100,11493.753741725312,1.6854535695115405,0.0,0,0.1341921631776704,2.5228126677402045,5.475040257648954,0,0,0,90.18250134192164,0,behavior_clone_32768,True,1:0.7
74,1267,18182.027172356306,28,24,0,100,13584.278706204002,1.2628255722178374,0.0,0,0.0789265982636148,4.617205998421468,6.003354380426204,0,0,0,88.03768745067087,0,behavior_clone_32768,True,1:0.7
75,1157,16338.528211599452,28,13,0,100,21113.521080590785,3.463619193956273,0.0,0,0.1120394378821344,2.871410736579276,4.888120618457696,0,0,0,88.6648100131246,0,behavior_clone_32768,True,1:0.7
76,1206,17608.99601123735,28,17,0,100,20109.085449213548,3.5186386906049454,0.0,0,0.295623332612301,2.930997187973177,4.430744826591679,0,0,0,88.82399596221788,0,behavior_clone_32768,True,1:0.7
77,1107,14906.977154570926,28,16,0,100,20532.331659934072,5.378651008732311,0.0,0,0.0903342366757001,4.290876242095755,4.787714543812105,0,0,0,85.45242396868413,0,behavior_clone_32768,True,1:0.7
78,755,8074.197245763732,28,13,0,100,16396.041520583698,3.7723816531763545,0.0,0,0.1716948736816285,2.7765513858229087,6.490066225165564,0,0,0,86.78930586215354,0,behavior_clone_32768,True,1:0.7
79,1104,15360.008089244791,28,15,0,98,18352.58829889858,2.148550724637681,0.0,0,0.2898550724637682,2.5072463768115942,4.358695652173914,0,0,0,90.69565217391305,0,behavior_clone_32768,True,1:0.7
80,1159,17209.321291640154,28,15,0,100,18952.614125163553,2.236410698878343,0.0,0,0.3554788610871441,2.919758412424504,4.403796376186367,0,0,0,90.08455565142364,0,behavior_clone_32768,True,1:0.7
81,1182,16590.43952715556,28,21,0,98,16019.004949952747,1.8657048713153443,0.0,0,0.0846023688663282,3.1480986730786364,6.5277406714756445,0,0,0,88.37385341526405,0,behavior_clone_32768,True,1:0.7
82,1222,18535.98541552401,28,17,0,100,18169.970610538556,1.6900305984487298,0.0,0,0.1707820394221873,2.398064470219882,3.7856685405251542,0,0,0,91.95545435138406,0,behavior_clone_32768,True,1:0.7
83,1210,16848.529163365176,28,21,0,98,14929.122746961906,1.557198782079165,0.0,0,0.0826446280991736,2.9056111352762075,5.885167464114832,0,0,0,89.56937799043064,0,behavior_clone_32768,True,1:0.7
84,1107,15495.478905443617,28,14,0,100,17458.09642393351,2.633590438468488,0.0,0,0.0903342366757,3.3458411507192,4.183170036828573,0,0,0,89.74706413730804,0,behavior_clone_32768,True,1:0.7
85,1160,16387.75206092708,28,14,0,100,20495.751975728945,3.066976127320955,0.1923076923076923,0,0.1061007957559682,2.974137931034483,4.67838196286472,0,0,0,88.98209549071618,0,behavior_clone_32768,True,1:0.7
86,1159,16888.243183235707,28,15,0,100,19994.907546047012,4.286453839516825,0.0,0,0.3485763589301121,3.11993097497843,5.666954270923211,0,0,0,86.57808455565143,0,behavior_clone_32768,True,1:0.7
87,1100,15241.30746935787,28,19,0,98,15516.810084382094,3.316017316017316,0.0,0,0.3463203463203467,1.5670995670995669,3.779220779220779,0,0,0,90.99134199134198,0,behavior_clone_32768,True,1:0.7
88,1256,19066.40469301055,28,17,0,100,17256.95903107647,2.1912212683467183,0.0,0,0.2284685682636389,2.855857103295486,4.545139850456938,0,0,0,90.17931320963724,0,behavior_clone_32768,True,1:0.7
89,1201,17471.81270304291,28,16,0,100,19302.917948498052,2.5326117124618373,0.0,0,0.0832639467110741,3.167499306133778,5.113794060505134,0,0,0,89.1028309741882,0,behavior_clone_32768,True,1:0.7
90,1165,16324.575791776002,28,22,0,100,15284.971854073747,2.5369575584167863,0.0,0,0.1573676680972817,3.3142584644730566,4.5159752026704805,0,0,0,89.47544110634242,0,behavior_clone_32768,True,1:0.7
91,1169,16616.92759567935,28,22,0,98,14130.824852839694,1.0407755916737953,0.0,0,0.0855431993156544,2.190856382473149,3.992015968063873,0,0,0,92.69080885847356,0,behavior_clone_32768,True,1:0.7
92,1130,15544.100942590832,28,17,0,98,19041.4104470801,4.517121969988458,0.015390534821085,0,0.2347056560215466,3.4474797999230478,6.152366294728741,0,0,0,85.63293574451713,0,behavior_clone_32768,True,1:0.7
93,1142,16379.173389863803,28,19,0,98,17812.79793384034,2.435159703110666,0.0,0,0.2001501125844383,3.515136352264198,6.087899257776666,0,0,0,87.76165457426403,0,behavior_clone_32768,True,1:0.7
94,755,8103.791147874082,28,13,0,100,16370.977108754125,6.902133922001472,0.5788570026980623,0,0.2158449840569045,3.9735099337748334,6.5881775815550645,0,0,0,81.74147657591367,0,behavior_clone_32768,True,1:0.7
95,1183,16283.17883310825,28,19,0,98,18482.584679272637,4.230567966831703,1.9764118665217565,0,0.3179970212937246,3.6388519905003434,6.991909189711388,0,0,0,82.84426196514107,0,behavior_clone_32768,True,1:0.7
96,1158,16246.547081170927,28,12,0,100,21039.438494871265,2.8528250678509743,0.0,0,0.1757957068837898,2.615346656797433,3.734887737478412,0,0,0,90.6211448309894,0,behavior_clone_32768,True,1:0.7
97,1188,17072.56019369174,28,18,0,100,17002.381215008158,2.402816039179676,3.3976124885215797,0,0.1224364860728496,2.57499234771962,5.494337312519131,0,0,0,86.00780532598714,0,behavior_clone_32768,True,1:0.7
98,841,9558.632065841626,28,20,0,98,13783.950010603932,5.909631391200951,0.0,0,0.5826397146254456,3.299643281807372,5.0,0,0,0,85.2080856123662,0,behavior_clone_32768,True,1:0.7
99,738,7627.404240891567,28,16,0,100,16445.61157341253,5.414408310749775,0.0,0,0.4177958446251128,3.46657633242999,5.555555555555554,0,0,0,85.14566395663958,0,behavior_clone_32768,True,1:0.7
100,1136,16062.44511303294,28,18,0,100,16068.247782612138,1.9126120358514724,3.445102432778489,0,0.0880281690140845,3.1770166453265043,5.685819462227912,0,0,0,85.69142125480154,0,behavior_clone_32768,True,1:0.7
101,1290,18997.85373516173,28,24,0,100,13802.93548871235,0.9108527131782946,0.0,0,0.1017441860465116,2.252906976744186,4.636627906976743,0,0,0,92.09786821705426,0,behavior_clone_32768,True,1:0.7
102,1191,17573.573434121397,28,20,0,100,14173.558181124446,1.3182199832073886,0.0,0,0.0965575146935348,2.4055415617128464,5.079764903442484,0,0,0,91.09991603694375,0,behavior_clone_32768,True,1:0.7
103,1178,16284.314815058666,28,24,0,100,15897.011152696005,2.7483022071307306,0.79053480475382,0,0.1008064516129032,3.331918505942275,6.308361629881155,0,0,0,86.7200764006791,0,behavior_clone_32768,True,1:0.7
104,1136,16595.136960719712,28,18,0,100,16343.063473165692,1.29241357234315,0.0,0,0.0880281690140845,3.2930537772087063,5.99791933418694,0,0,0,89.3285851472471,0,behavior_clone_32768,True,1:0.7
105,1247,17856.327512521184,28,21,0,100,16508.278974033885,2.0427974507238424,1.9879289241548133,0,0.1097370531380576,3.650867344785379,6.622209091292788,0,0,0,85.58646013590514,0,behavior_clone_32768,True,1:0.7
106,1148,16035.30758279418,28,22,0,100,15700.284771270972,2.956833139759969,0.0,0,0.0871080139372822,3.203639179248936,4.984514130855595,0,0,0,88.76790553619823,0,behavior_clone_32768,True,1:0.7
107,1153,16268.25883450004,28,19,0,100,14743.630337022003,2.486267707429893,0.0,0,0.0867302688638335,3.2379300375831166,4.638004377813571,0,0,0,89.55106760830958,0,behavior_clone_32768,True,1:0.7
108,1233,19077.89524294817,28,16,0,98,18942.7807843376,3.2339821573398213,0.0,0,0.3852392538523926,3.4097053257637207,4.207218167072181,0,0,0,88.76385509597188,0,behavior_clone_32768,True,1:0.7
109,1180,16394.53197225878,28,21,0,100,16225.535217839335,3.818019625334523,0.0,0,0.2631578947368421,3.4076717216770738,5.24085637823372,0,0,0,87.27029438001784,0,behavior_clone_32768,True,1:0.7
110,1214,17640.855489542027,28,17,0,100,21069.81406967462,2.82931022133085,0.0,0,0.2220471312943199,3.656614855669365,7.528114031946135,0,0,0,85.76391375975935,0,behavior_clone_32768,True,1:0.7
111,1182,17245.12366889715,28,15,0,98,19620.02124383764,3.651438240270728,0.0,0,0.209813874788494,2.0338409475465307,3.170896785109984,0,0,0,90.93401015228426,0,behavior_clone_32768,True,1:0.7
112,1159,16959.10426720399,28,19,0,98,16449.82079639561,1.068244381445417,0.0,0,0.086281276962899,2.7075886437404995,3.837462508730844,0,0,0,92.30042318912037,0,behavior_clone_32768,True,1:0.7
113,1108,15319.348696789046,28,17,0,100,18091.450979055164,2.6487207659708054,0.0,0,0.3099984303876941,3.1509967038141578,5.509339193219274,0,0,0,88.38094490660805,0,behavior_clone_32768,True,1:0.7
114,1191,17506.325409221856,28,13,0,100,19970.72369090567,2.0431010355443604,0.0,0,0.1399384270920794,2.1674907485150987,4.3256522685573895,0,0,0,91.32381752029109,0,behavior_clone_32768,True,1:0.7
115,1324,18533.166514154535,28,20,0,100,17150.336221681646,1.574773413897281,0.0,0,0.1510574018126887,3.2288519637462225,5.815709969788519,0,0,0,89.2296072507553,0,behavior_clone_32768,True,1:0.7
116,1116,14891.929503605152,28,21,0,100,15105.019407995183,2.2118468213544613,0.0,0,0.0896057347670251,3.1314846255423507,5.5461233729485,0,0,0,89.02093944538767,0,behavior_clone_32768,True,1:0.7
117,1207,17257.329069768693,28,21,0,100,16077.10866732487,2.332882745388741,0.1264553263855579,0,0.1438974403697728,3.1352199886626257,5.106178868878907,0,0,0,89.15536563031439,0,behavior_clone_32768,True,1:0.7
118,1211,17037.36840836877,28,16,0,100,19037.765557532282,2.604596751995596,0.0,0,0.2098816405174785,2.807597027250206,4.892650701899257,0,0,0,89.48527387833744,0,behavior_clone_32768,True,1:0.7
119,1136,16069.506769100735,28,16,0,98,17942.316137908347,3.0846537558685445,0.099031690140845,0,0.0880281690140845,2.919600938967136,5.285357981220657,0,0,0,88.52332746478874,0,behavior_clone_32768,True,1:0.7
120,1105,15756.667288249277,28,16,0,98,19139.72221964261,5.441176470588234,0.0,0,0.5844645550527902,2.767722473604826,4.935897435897434,0,0,0,86.27073906485671,0,behavior_clone_32768,True,1:0.7
121,1248,18713.58179087111,28,16,0,98,19269.715238612844,2.3637820512820515,0.0,0,0.1869658119658118,1.859642094017094,3.819444444444445,0,0,0,91.77016559829056,0,behavior_clone_32768,True,1:0.7
122,1137,15449.176825923823,28,14,0,100,20735.258621139914,4.106623367837088,0.0,0,0.135308842432853,2.8414856910899124,4.099857925715446,0,0,0,88.81672417292471,0,behavior_clone_32768,True,1:0.7
123,1247,18557.74537815433,28,14,0,100,20687.685382453452,2.27623218802048,1.86601690210351,0,0.0894454382826475,2.118931589661341,3.8153105915736223,0,0,0,89.8340632903584,0,behavior_clone_32768,True,1:0.7
124,1147,16621.8867415785,28,16,0,98,21833.55546994076,4.58442313281023,2.244986922406277,0,0.3850624818366754,3.342051729148503,6.749491426910781,0,0,0,82.69398430688753,0,behavior_clone_32768,True,1:0.7
125,1158,17042.211168990474,28,19,0,100,16651.973175292384,1.817583682868657,1.5585163253557035,0,0.086355785837651,2.9278723579241714,3.906571264084217,0,0,0,89.70310058392961,0,behavior_clone_32768,True,1:0.7
126,1147,16347.13500028482,28,11,0,100,21532.917421272876,3.7188467666776894,1.3468418362745394,0,0.3006343384541382,2.3058653759432404,4.710940083576346,0,0,0,87.61687159907405,0,behavior_clone_32768,True,1:0.7
127,1162,16018.834201182552,28,22,0,100,16210.738584279876,3.227194492254733,0.0,0,0.4302925989672979,2.5435073627844718,4.74756167527252,0,0,0,89.05144387072099,0,behavior_clone_32768,True,1:0.7
128,1077,14950.017503596931,28,13,0,100,21733.545535938785,4.40180198768871,0.0,0,0.4195467519515802,2.8989992778293616,4.250490044361911,0,0,0,88.02916193816844,0,behavior_clone_32768,True,1:0.7
129,1152,16417.122138248702,28,18,0,100,16519.761653763733,1.7755681818181817,0.0631313131313131,0,0.0868055555555555,2.552872474747474,5.283301767676766,0,0,0,90.23832070707071,0,behavior_clone_32768,True,1:0.7
