episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
35,1765,24811.77736964973,40,26,9,82,6796.000000000002,0.39660056657223797,1.614730878186969,0,2.889518413597734,2.1246458923512748,3.0594900849858355,0,0,0,0,89.91501416430594
36,1325,26225.468947275527,40,20,1,98,23328.551686730472,7.150943396226415,0.03773584905660377,0,2.9622641509433962,2.0377358490566038,3.2547169811320753,0,0,0,0,84.5566037735849
37,2197,48878.072362060935,40,24,5,90,17517.999999999996,13.108784706417843,0.2503413746017296,0,5.746472462448794,0.07965407373691397,0.8761948111060537,0,0,0,0,79.93855257168866
38,2138,34509.0913229443,40,26,10,80,5318.000000000001,2.128157156220767,36.83348924228251,0,4.887745556594949,0.9822263797942001,0.9822263797942002,0,0,0,0,54.186155285313376
39,1350,22862.575473418663,40,19,3,94,24162.0,13.028806584362139,0,0,5.16872427983539,0.5679012345679011,1.7530864197530864,0,0,0,0,79.48148148148148
40,1791,25363.83272169472,40,26,9,82,4566.000000000001,13.512004466778336,35.76214405360134,0,12.004466778336125,0.5025125628140703,1.0050251256281406,0,0,0,0,37.21384701284198
41,1825,39621.319514320225,40,23,3,94,18006.984315288766,8.10958904109589,0.23013698630136983,0,3.8136986301369866,0.7232876712328766,0.7671232876712328,0,0,0,0,86.35616438356165
42,1503,27722.45928960078,40,24,3,94,14677.999999999998,15.834996673320026,0,0,6.037924151696607,2.0791749833666002,4.856952761144378,0,0,0,0,71.19095143047238
43,1799,32404.79486498778,40,26,6,88,4975.999999999998,14.369093941078376,30.711506392440242,0,8.838243468593664,0.13896609227348528,2.3346303501945527,0,0,0,0,43.60755975541968
44,2104,47978.34290020296,40,21,3,94,29336.0,9.335958718087996,0.16974470396523628,0,3.761542639869636,0.23764258555133078,0.7740358500814775,0,0,0,0,85.72107550244434
45,1664,25431.36158132093,40,24,6,88,12583.999999999996,12.920673076923077,5.3485576923076925,0,6.8359375,0.12019230769230771,1.1268028846153846,0,0,0,0,73.64783653846155
46,1684,34121.64096838606,40,24,3,94,16596.364653028788,15.691805225653205,0,0,7.7790973871733975,0.905581947743468,1.0391923990498813,0,0,0,0,74.58432304038004
47,1845,29948.20428373649,40,24,7,86,14188.0,12.344173441734416,0.5691056910569106,0,3.7127371273712737,3.3062330623306235,1.897018970189702,0,0,0,0,78.17073170731707
48,1401,22456.20391789608,40,20,5,90,22116.0,11.456102783725909,0,0,3.5064239828693795,1.3383297644539616,1.5435403283369022,0,0,0,0,82.15560314061385
49,1508,26959.522296678333,40,18,4,92,29803.224065322396,6.850132625994695,0,0,2.248010610079576,1.0543766578249336,1.4588859416445623,0,0,0,0,88.38859416445624
50,1175,22787.45681410568,40,15,1,98,30129.082785774375,6.618657937806874,0,0,2.3109656301145662,1.3551554828150572,2.382978723404255,0,0,0,0,87.33224222585926
51,1798,14720.715805429827,40,26,14,72,3833.999999999999,8.509454949944383,46.38487208008898,0,7.091212458286986,0.3058954393770857,1.1123470522803114,0,0,0,0,36.59621802002225
