episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
23,1627,26602.419228851726,28,21,0,100,60904.00000000001,1.0481027399475948,0,0,0.16174424999191284,1.4912819849254357,2.8078801798596067,0,0,0,0,94.49099084527543
24,1163,16637.257206974653,28,17,0,100,51950.0,3.9029496429773074,0,0,0.5159071367153913,2.8935661146211076,4.863733223671912,0,0,0,0,87.82384388201427
25,1487,20626.64194669538,28,27,2,94,37832.0,2.4520200713879263,0,0,0.6311106512855,2.146810821995758,1.4794889038332213,0,0,0,0,93.29056955149761
26,1313,20101.0988058244,28,22,0,100,48030.0,1.3032072438013032,0,0,0.10577980875010576,3.939240077853939,4.083100617754083,0,0,0,0,90.56867225184058
27,1109,15989.149033719521,28,10,0,100,67258.48575411968,2.924556657649534,0,0,0.2164111812443643,2.152088969041179,4.532611962729186,0,0,0,0,90.17433122933573
28,1179,16488.879869310444,28,15,0,100,56754.0,2.43596268023749,0,0,0.1255301102629347,3.725190839694656,5.465648854961833,0,0,0,0,88.24766751484309
29,1361,21772.027564552805,28,19,0,100,55602.0,1.2000979671809944,0,0,0.08397186942374303,2.729085756271649,5.115286379063013,0,0,0,0,90.8715580280606
30,1211,17964.607334013643,28,18,0,100,54990.000000000015,1.5914721117033257,0,0,0.08257638315441783,1.268673523008783,3.351850461677051,0,0,0,0,93.70542752045642
31,1510,24298.636409521165,28,20,0,100,59016.0,2.5960264900662255,0,0,0.3145695364238411,2.291390728476822,2.9006622516556284,0,0,0,0,91.89735099337749
32,980,12511.09539069002,28,11,0,100,55472.0,3.676988036593948,0,0,0.17593244194229413,2.406755805770585,3.909218859957776,0,0,0,0,89.83110485573539
33,1482,23524.436615765073,28,20,0,100,58246.0,2.4460188933873144,0,0,0.0910931174089069,1.7442645074224024,2.307692307692308,0,0,0,0,93.41093117408909
34,1013,13613.859468948807,28,19,0,100,43408.0,1.8709161848352371,0,0,0.29144925492408214,2.7311615663047055,3.647816480985287,0,0,0,0,91.45865651295071
35,1005,13308.790542625842,28,18,0,100,43921.99999999999,2.6187245590230663,0,0,0.12663952962460417,5.006784260515603,5.630936227951153,0,0,0,0,86.61691542288557
36,1116,15470.488431966982,28,19,0,100,47578.0,1.574500768049155,0,0,0.08960573476702506,3.221539511862093,4.514422256357739,0,0,0,0,90.599931728964
37,1196,17735.37389702555,28,13,0,100,64864.0,1.6722408026755853,0,0,0.21986869812956775,3.1834510095379662,4.217762913415088,0,0,0,0,90.7066765762418
38,1517,25444.0580162449,28,16,0,100,70946.0,1.6534827510437267,0,0,0.17029224346297522,2.5681168973851904,4.809382553284991,0,0,0,0,90.79872555482311
39,1153,16278.609137186962,28,14,0,100,57962.245388432304,3.6326639535659484,0,0,0.19347521515778238,3.155647474814864,3.5592768029888577,0,0,0,0,89.45893655347253
40,1507,24385.748370972742,28,22,1,97,53188.00000000001,2.2782570227825705,0,0,0.106908501069085,1.9612180196121807,1.2460370124603704,0,0,0,0,94.4075794440758
41,1145,16143.008937176586,28,18,0,100,50872.00000000001,1.7705438666137354,0,0,0.13894402540690753,3.5450575625248115,5.434696308058753,0,0,0,0,89.11075823739581
42,1644,27115.064480145,28,20,0,100,64420.000000000015,2.6459854014598543,0,0,0.4045012165450123,2.0377128953771293,2.998783454987834,0,0,0,0,91.91301703163016
43,1102,15167.502281217736,28,20,0,100,44237.99999999999,2.776769509981851,0,0,0.09074410163339382,4.41016333938294,5.653357531760435,0,0,0,0,87.06896551724137
44,1073,14632.405942988236,28,21,0,100,41708.0,1.0006376612547212,0,0,0.11281699121989505,2.903811252268602,4.6941678520625905,0,0,0,0,91.28856624319417
45,1099,14706.842909395496,28,21,0,100,40552.0,2.437622719218428,0,0,0.12930415209999527,2.8973708155739666,3.4097983813035775,0,0,0,0,91.12590393180403
46,1456,23851.52524147659,28,15,0,100,74160.0,1.14010989010989,0,0,0.06868131868131866,2.131868131868132,2.6730769230769225,0,0,0,0,93.98626373626372
47,1295,19277.2372283807,28,20,0,100,52504.00000000002,2.563706563706564,0,0,0.09266409266409269,3.3127413127413123,4.208494208494209,0,0,0,0,89.82239382239382
48,1327,20095.62142630917,28,23,0,100,44136.0,2.0878585043663285,0,0,0.35462564830001325,2.1765149164413318,4.126955982091405,0,0,0,0,91.25404494880094
49,1177,16916.762115776866,28,18,0,100,52170.0,0.9731984243454083,0,0,0.0849617672047579,3.757627249555882,5.302386653278752,0,0,0,0,89.88182590561522
50,1278,19253.84129122569,28,21,0,100,48800.0,2.594514455151964,0,0,0.1770859072564039,4.1800510666337205,3.376987068610493,0,0,0,0,89.67136150234744
51,1024,13126.433009699704,28,15,0,100,49848.0,3.1484375,0,0,0.125,2.640625,5.015625,0,0,0,0,89.0703125
52,1097,14763.737758779147,28,18,0,100,47267.999999999985,1.5248197563603219,0,0,0.11187536255904532,2.071765973315655,5.2042761249689224,0,0,0,0,91.08726278279605
53,970,11922.173512340047,28,20,0,100,37352.0,2.355670103092783,0,0,0.10309278350515463,3.7319587628865976,5.082474226804123,0,0,0,0,88.72680412371133
54,1138,15548.020436652674,28,24,0,100,37697.99999999999,2.163884007029877,0,0,0.08787346221441127,2.405536028119508,2.663664323374341,0,0,0,0,92.67904217926186
55,1539,25336.893764119523,28,14,0,100,77680.0,1.7119008347078524,0,0,0.16494227020542812,2.9339731094117063,3.7711800869695615,0,0,0,0,91.41800369870548
56,1158,16147.75105029386,28,19,0,100,49543.99999999999,1.5585163253557037,0,0,0.13981412945143512,2.6729171806892014,3.499465416563862,0,0,0,0,92.1292869479398
57,1344,20665.189792044,28,19,0,100,54284.00000000001,2.132936507936508,0,0,0.17715419501133786,3.8336167800453516,4.099348072562359,0,0,0,0,89.75694444444446
58,1164,16410.554180155992,28,17,0,100,52888.0,1.901240101598685,0,0,0.08964589870013444,1.2251606155685044,1.636037651277454,0,0,0,0,95.14791573285524
59,1291,19174.31580263671,28,19,0,100,53117.352108203355,2.9065692892183983,0,0,0.37254251042012465,2.036073918335731,2.8991922098041387,0,0,0,0,91.78562207222161
60,1114,15546.019354270995,28,19,0,100,47284.0,1.4148927075318458,0,0,0.14106181072069762,3.701803881337096,4.189108318372233,0,0,0,0,90.55313328203815
61,1301,19939.279981642438,28,15,0,100,63054.0,1.9093005380476553,0,0,0.12913143735588012,3.068408916218293,4.147578785549576,0,0,0,0,90.7455803228286
62,1080,14749.174842729546,28,12,0,100,60424.0,4.021164021164021,0,0,0.21494708994709,3.611111111111111,5.076058201058202,0,0,0,0,87.07671957671958
63,1163,17299.919617806638,28,13,0,100,61992.91368020823,4.385210662080825,0,0,0.3216458074583612,3.5062577624916416,4.276933855609694,0,0,0,0,87.50995191235947
64,1765,30110.416881218076,28,25,0,100,54804.0,1.5335221907459868,0,0,0.2039660056657224,2.995278564683664,3.78847969782814,0,0,0,0,91.47875354107649
65,1159,16203.676160125195,28,18,0,100,49525.99999999999,3.423797944936858,0,0,0.3215938504980782,2.8825790258059456,3.9061887206839754,0,0,0,0,89.46584045807515
66,1254,18702.72419304103,28,15,0,100,60278.0,1.776714513556619,0,0,0.44019138755980847,3.862838915470494,3.9521531100478464,0,0,0,0,89.96810207336523
67,1034,10774.327005069235,28,20,1,97,42288.00000000001,3.810444874274662,0,0,0.13056092843326883,2.6595744680851063,2.9206963249516438,0,0,0,0,90.47872340425532
68,1015,13304.241928199246,28,17,0,100,45106.0,2.702934247162133,0,0,0.30841721996144783,3.3925894195759265,5.101734846862282,0,0,0,0,88.4943242664382
69,1196,17095.69161702055,28,17,0,100,53012.00000000001,0.5961901992147739,0,0,0.08361204013377928,3.6425767049585573,5.296640977170277,0,0,0,0,90.38098007852263
70,1406,22015.540624164536,28,17,0,100,65340.0,2.4305770301193643,0,0,0.1422475106685633,3.3180778032036615,4.174655204403488,0,0,0,0,89.93444245160492
71,1317,18089.570982056353,28,14,1,97,67080.0,2.499853980491794,0,0,0.27159628526371127,2.050113895216401,1.775597219788564,0,0,0,0,93.40283861923953
72,1248,18825.668149066976,28,16,0,100,60686.0,2.1200587606837606,0,0,0.08012820512820515,2.7610844017094016,4.563969017094016,0,0,0,0,90.47475961538461
73,1463,19434.368872676994,28,25,2,94,45920.0,0.41011619958988377,0,0,0.10025062656641603,2.0141262246525407,3.6454773296878558,0,0,0,0,93.83002961950329
74,1513,21773.396538049717,28,19,2,94,62296.0,2.5430396877852264,0,0,0.264375413086583,1.967078966418028,2.2157177477732666,0,0,0,0,93.0097881849369
75,1261,18970.80361929761,28,17,0,100,58050.0,1.3826155914905354,0,0,0.07930214115781126,3.792711098851843,3.785815260490294,0,0,0,0,90.95955590800949
76,1173,17039.08386916353,28,14,0,100,58688.0,2.137845104597023,0,0,0.10492491310905637,3.783854678995344,4.436356482392288,0,0,0,0,89.53701882090628
77,1256,19009.614845839387,28,18,0,100,52809.99999999999,0.6514186450492183,0,0,0.07961783439490444,4.440503763752171,4.122032426172553,0,0,0,0,90.70642733063114
78,1108,15791.935277160268,28,11,0,100,61830.0,3.9835677828955562,0,0,0.31121623303871526,3.7875015560811653,5.695257064608489,0,0,0,0,86.22245736337607
