episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
0,1196,19825.516886471705,40,25,2,96,35013.99999999999,4.609810479375697,0,0,0.22853957636566335,2.4136008918617615,1.7391304347826086,0,0,0,0,91.00891861761426
1,1902,46710.93135277857,40,25,1,98,56431.52840591308,4.966701717490361,0,0,1.146161934805468,1.100595864002804,1.3739922888187874,0,0,0,0,91.41254819488258
2,1521,33701.56827452416,40,26,2,96,41722.0,5.954729031652109,0,0,1.2397858551704708,2.033436648821264,2.2494599417676344,0,0,0,0,88.52258852258853
3,1024,20191.747613761276,40,18,0,100,46093.645820883125,6.090198863636364,0.022194602272727272,0,0.6525213068181817,1.877663352272727,2.809836647727273,0,0,0,0,88.54758522727273
4,1371,30822.951230534592,40,30,0,100,26846.000000000004,3.8366156090444927,0,0,0.3428154631655726,2.0933625091174326,3.5229759299781187,0,0,0,0,90.20423048869436
5,1364,30652.89260634379,40,24,0,100,43021.35708747436,3.289956011730205,0,0,0.1603739002932551,1.228005865102639,1.7091275659824048,0,0,0,0,93.61253665689149
6,1303,25921.960601516956,40,26,1,98,35812.00000000001,6.090340971384716,0,0,0.7839052735445675,1.841903300076746,2.5216533274860207,0,0,0,0,88.76219712750793
7,1376,30121.21817192087,40,22,0,100,48680.0,3.439922480620155,0,0,0.6581072351421191,1.728036175710594,1.9702842377260978,0,0,0,0,92.20364987080103
8,969,15964.389779199886,40,23,2,96,32511.86947484542,7.994900746676379,0,0,0.9166514903174892,1.2930249499180477,2.9017179627268863,0,0,0,0,86.89370485036119
9,1683,33362.01160989818,40,30,3,94,36882.00000000001,4.266191325014855,0,0,0.9090909090909092,0.39809863339275103,0.6892453951277481,0,0,0,0,93.73737373737376
