episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
77,1266,20850.905474474657,40,31,3,94,1479.9999999999989,4.967526768474636,92.18887133579076,0,0.8513252589081974,1.3164823591363877,0.6757942776900123,0
78,945,17865.453436952932,40,23,0,100,3276.000000000001,6.280734516028634,87.7808901338313,0,0.4481792717086835,2.023031434796141,3.4671646436352312,0
79,992,17178.21070575348,40,26,1,98,4473.215252272417,12.168778801843319,84.19498847926268,0,0.9216589861751152,0.5328341013824884,2.1817396313364057,0
80,1001,15334.642530258287,40,24,2,96,4204.000000000001,9.808941058941059,86.08891108891109,0,1.8918581418581422,0.7867132867132868,1.4235764235764237,0
81,1178,19179.883755843886,40,26,3,94,2720.0000000000036,5.445064273587193,91.6929420325006,0,0.09701673538685424,1.0308028134853262,1.7341741450400194,0
82,1027,16434.547604124014,40,20,2,96,3499.9999999999986,5.41869522882181,88.73417721518986,0,0.10710808179162609,2.745861733203506,2.9941577409931845,0
83,1061,18910.12218378847,40,24,1,98,3665.9999999999977,8.494344957587183,88.28345900094251,0,0.394674835061263,0.9189443920829407,1.9085768143261075,0
84,1066,18925.669641937984,40,28,1,98,3353.999999999998,5.565978736710444,88.78986866791745,0,1.4696685428392744,1.321138211382114,2.853345841150719,0
85,1143,17123.61557067665,40,29,3,94,4061.9999999999973,11.795116519525969,81.98520639465521,0,1.90885230255309,1.8611309949892627,2.4496937882764653,0
86,1050,19798.999467045087,40,21,1,98,3747.9046487470832,7.157894736842105,89.34335839598998,0,0.22556390977443608,1.1779448621553883,2.0952380952380953,0
87,1010,17689.43856521925,40,20,1,98,2981.9999999999986,4.905940594059406,91.52475247524754,0,0.29702970297029707,1.094059405940594,2.178217821782179,0
