episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
34,3420,72617.00888560747,40,26,10,80,3948.6535348690786,7.105263157894736,67.03216374269005,0,3.172514619883041,0.4385964912280701,1.0672514619883042,0,0,0,21.184210526315788,behavior_clone_32768,True,0.7:1
35,2382,61767.04071741318,40,21,1,98,9528.419395019491,2.5788652992683216,0.0,0,1.5353244572388152,0.5037783375314862,0.7076886170085163,0,0,0,94.67434328895288,behavior_clone_32768,True,0.7:1
36,3420,80308.94647610313,40,26,8,84,3502.210370800104,5.497076023391813,74.94152046783626,0,2.0321637426900585,0.2046783625730994,0.219298245614035,0,0,0,17.105263157894736,behavior_clone_32768,True,0.7:1
37,3365,82339.7217360924,40,23,4,92,7008.17432759883,2.6745913818722142,0.0,0,1.735512630014859,0.4160475482912332,0.2615156017830609,0,0,0,94.91233283803862,behavior_clone_32768,True,0.7:1
38,3420,86447.61228111133,40,26,4,92,3322.996088134414,1.4035087719298245,41.27192982456141,0,2.5,0.2339181286549707,0.0,0,0,0,54.59064327485381,behavior_clone_32768,True,0.7:1
39,2963,74842.34614570126,40,26,3,92,4551.642816776687,9.0617617279784,39.84137698278772,0,3.0712116098548767,0.3881201484981437,0.8099898751265608,0,0,0,46.82753965575431,behavior_clone_32768,True,0.7:1
40,2914,78560.20897147055,40,23,1,96,6866.498523821415,6.170212765957446,0.0,0,2.5669183253260126,0.247083047357584,0.5971173644474949,0,0,0,90.41866849691148,behavior_clone_32768,True,0.7:1
41,3420,82327.04988056302,40,26,7,86,2347.280670956639,0.2485380116959064,62.441520467836256,0,2.616959064327485,0.3947368421052631,0.0,0,0,0,34.29824561403509,behavior_clone_32768,True,0.7:1
42,2357,57505.28950607168,40,21,2,96,9613.374304853947,3.824474210558216,0.0,0,1.3091702527425906,0.4121461906782229,0.5636705254863932,0,0,0,93.8905388205346,behavior_clone_32768,True,0.7:1
43,3420,84774.21598195573,40,26,5,88,2739.4755533621164,1.7543859649122806,48.260233918128655,0,3.1432748538011697,0.2339181286549707,0.0584795321637426,0,0,0,46.54970760233918,behavior_clone_32768,True,0.7:1
44,2879,78553.4069681852,40,23,0,100,6753.7989790215015,5.738103508162556,0.0,0,2.716220910038208,0.2987148315387287,0.7572073636679402,0,0,0,90.48975338659258,behavior_clone_32768,True,0.7:1
45,5000,133341.79646516277,39,26,5,90,3083.306773340575,2.49,72.59,0,2.77,0.14,0.16,0,0,0,21.85,behavior_clone_32768,True,0.7:1
46,2924,79503.36817223438,40,24,1,98,4814.774885086606,0.9319425444596444,0.0,0,1.3423392612859095,0.8207934336525308,0.7694938440492476,0,0,0,96.13543091655268,behavior_clone_32768,True,0.7:1
47,2312,59628.20285930466,40,17,0,100,13217.06579678985,4.749921358917898,0.0,0,0.8375275243787353,0.9594212016357344,1.576753696130859,0,0,0,91.87637621893678,behavior_clone_32768,True,0.7:1
48,2380,59760.626329603685,40,18,2,96,12098.336382736818,6.201680672268908,0.0,0,1.5714285714285712,0.6428571428571428,0.96218487394958,0,0,0,90.6218487394958,behavior_clone_32768,True,0.7:1
49,3420,59265.75126626624,40,26,16,68,2781.6237009864008,6.505847953216374,77.14912280701755,0,2.39766081871345,0.0584795321637426,0.0,0,0,0,13.88888888888889,behavior_clone_32768,True,0.7:1
50,2933,77794.985502334,40,22,1,98,9734.528460196734,6.9894306171155804,0.0227298556654165,0,2.84691442209342,0.5284691442209343,1.0569382884418683,0,0,0,88.55551767246278,behavior_clone_32768,True,0.7:1
51,3236,84155.98984648139,40,26,1,96,5223.053781590828,6.056860321384425,4.218170580964153,0,5.624227441285537,0.8498145859085291,1.80778739184178,0,0,0,81.44313967861557,behavior_clone_32768,True,0.7:1
52,4201,117267.14368598632,40,24,1,98,6157.62059375279,2.314925017852892,0.0,0,1.422280409426327,0.3927636277076887,0.2023327779100214,0,0,0,95.66769816710308,behavior_clone_32768,True,0.7:1
53,3388,92547.70884154845,40,24,1,98,6306.170030453465,2.9811097992916173,0.0,0,2.8556670602125145,0.0811688311688311,0.2582644628099174,0,0,0,93.82378984651712,behavior_clone_32768,True,0.7:1
54,2839,76126.44972167426,40,21,1,98,8745.783343024108,6.667337593720124,0.0,0,2.832989483218437,0.1610224928294671,0.2717254566497257,0,0,0,90.06692497358226,behavior_clone_32768,True,0.7:1
55,3420,89326.55538399972,40,26,4,92,2940.145780237601,3.47953216374269,40.11695906432749,0,2.3684210526315788,0.2631578947368421,0.3362573099415205,0,0,0,53.43567251461988,behavior_clone_32768,True,0.7:1
56,3420,74337.66387667664,40,26,11,78,2511.256425966897,4.751461988304094,75.90643274853801,0,3.1432748538011697,0.4970760233918129,1.1111111111111112,0,0,0,14.5906432748538,behavior_clone_32768,True,0.7:1
57,2933,77740.11928746592,40,21,1,98,9043.303302991502,3.2390044323218543,0.0,0,1.1397399055087432,0.638059519750621,1.3345672397837416,0,0,0,93.64862890263504,behavior_clone_32768,True,0.7:1
58,2899,80207.4176557871,40,22,0,100,9970.159725767639,6.186041163619639,0.0,0,2.5813498907669308,0.523168908819133,0.8393698976658618,0,0,0,89.87007013912843,behavior_clone_32768,True,0.7:1
59,2866,77545.12833098456,40,21,0,100,9701.578009271543,3.4592762436447013,0.0,0,2.9558369055926628,0.6081148439836507,0.7576512810288107,0,0,0,92.21912072575016,behavior_clone_32768,True,0.7:1
60,2862,78914.2857981334,40,21,0,100,8677.984021806802,3.4591194968553456,0.0,0,1.8119197364480384,0.6389138464610163,0.8086253369272236,0,0,0,93.28142158330836,behavior_clone_32768,True,0.7:1
61,2926,74870.1558758938,40,25,2,96,4466.245719305846,11.540214171793115,15.493278651173387,0,4.659375712007291,0.1025290498974709,0.4670767828662566,0,0,0,67.73752563226248,behavior_clone_32768,True,0.7:1
62,3420,85402.07375294987,40,26,4,92,2838.9676949958553,1.0380116959064327,60.599415204678365,0,3.523391812865497,0.2777777777777778,0.0,0,0,0,34.56140350877193,behavior_clone_32768,True,0.7:1
63,3420,88199.01450544239,40,26,4,92,2217.16649415598,0.3216374269005848,48.260233918128655,0,2.4269005847953213,0.2046783625730994,0.2485380116959064,0,0,0,48.538011695906434,behavior_clone_32768,True,0.7:1
64,2396,63841.69015519857,40,19,0,100,11052.808107101064,6.121313299944352,0.0,0,1.0434056761268784,1.3309219068818403,2.193470599146726,0,0,0,89.31088851790021,behavior_clone_32768,True,0.7:1
65,2410,60559.93997161822,40,19,2,96,10692.535232853665,6.546795758414016,0.0,0,2.1207929921622863,0.3411710465652374,0.636237897648686,0,0,0,90.35500230520977,behavior_clone_32768,True,0.7:1
66,3420,84722.56417848516,40,26,6,88,3599.3052496096534,1.7543859649122808,72.23684210526316,0,2.967836257309941,0.219298245614035,0.087719298245614,0,0,0,22.73391812865497,behavior_clone_32768,True,0.7:1
67,2886,80041.84554762953,40,23,0,100,6471.092541738128,2.501732501732502,0.0,0,1.774081774081774,0.6098406098406098,0.8731808731808732,0,0,0,94.24116424116424,behavior_clone_32768,True,0.7:1
68,3042,76775.83123589361,40,26,4,92,1769.3761269294685,3.303747534516765,17.439184746877054,0,2.744904667981591,0.5752794214332676,0.7560815253122946,0,0,0,75.18080210387902,behavior_clone_32768,True,0.7:1
69,3420,83290.59155442785,40,26,6,88,3482.9229086602036,4.371345029239766,58.56725146198831,0,4.985380116959064,0.0584795321637426,0.0,0,0,0,32.01754385964912,behavior_clone_32768,True,0.7:1
70,4138,116990.80020556996,40,24,0,100,9168.81518624711,2.905993233446109,0.0,0,2.344127597873369,0.2718704688255196,0.1631222812953117,0,0,0,94.31488641855968,behavior_clone_32768,True,0.7:1
71,2892,75694.13840640803,40,21,2,96,10117.92666787923,7.923335309227425,0.0,0,1.417704011065007,0.7162616083777908,1.3584271883027068,0,0,0,88.58427188302707,behavior_clone_32768,True,0.7:1
72,2863,72504.6032408456,40,24,2,96,7736.597744529442,5.291652113168006,7.946210268948655,0,2.130632203981837,1.8424729304924905,1.5805099545930843,0,0,0,81.20852252881593,behavior_clone_32768,True,0.7:1
73,2399,62957.03032343125,40,21,0,98,9523.864382783187,0.8932293217412016,0.0,0,0.5299827308997798,0.3870660394211873,0.9408682189007324,0,0,0,97.2488536890371,behavior_clone_32768,True,0.7:1
74,2926,74546.3154958782,40,25,2,94,5418.17776816211,8.270676691729323,32.683982683982684,0,6.231487810435179,0.4898610161768056,0.6265664160401002,0,0,0,51.69742538163591,behavior_clone_32768,True,0.7:1
75,4210,118942.79088969168,40,24,0,100,6741.807719765986,4.447743467933492,0.0,0,2.0665083135391926,0.6175771971496438,1.1045130641330163,0,0,0,91.76365795724465,behavior_clone_32768,True,0.7:1
76,3420,82376.0965119954,40,26,6,88,3335.431437762303,4.283625730994152,70.55555555555556,0,4.049707602339181,0.131578947368421,0.0,0,0,0,20.97953216374269,behavior_clone_32768,True,0.7:1
77,5000,131350.6279950103,39,26,6,86,2373.4105106210654,0.0,77.34,0,1.54,0.1699999999999999,0.18,0,0,0,20.770000000000003,behavior_clone_32768,True,0.7:1
78,3420,79978.02345996867,40,26,7,86,3522.539822886388,4.883040935672514,73.87426900584796,0,3.3625730994152043,0.2631578947368421,0.6286549707602338,0,0,0,16.98830409356725,behavior_clone_32768,True,0.7:1
79,3420,88029.0976514049,40,26,4,92,4188.658177288395,1.2426900584795322,49.7953216374269,0,2.39766081871345,0.0292397660818713,0.0,0,0,0,46.53508771929825,behavior_clone_32768,True,0.7:1
80,3420,81433.93939425601,40,26,7,84,3463.060632483608,7.602339181286549,72.83625730994152,0,3.4941520467836256,0.2339181286549707,0.8771929824561403,0,0,0,14.956140350877192,behavior_clone_32768,True,0.7:1
81,3420,87215.26096290519,40,26,4,92,3154.484611378502,7.412280701754385,69.94152046783626,0,4.707602339181287,0.1461988304093567,0.0,0,0,0,17.792397660818715,behavior_clone_32768,True,0.7:1
82,2905,76790.41605091981,40,24,1,98,5540.144922494022,4.199655765920826,0.0,0,2.9173838209982788,0.1635111876075731,0.3614457831325302,0,0,0,92.3580034423408,behavior_clone_32768,True,0.7:1
83,2899,73343.61346191746,40,24,3,94,5129.6198397578055,7.088651259054847,0.1293549499827526,0,2.561228009658503,0.4225595032769921,0.8020006898930666,0,0,0,88.99620558813382,behavior_clone_32768,True,0.7:1
84,2942,79674.97575910862,40,23,1,98,6621.196936844428,0.7545887151597553,0.0,0,1.1896668932698846,0.4214819850441876,0.3670972127804214,0,0,0,97.26716519374575,behavior_clone_32768,True,0.7:1
85,4178,116958.62180153011,40,24,0,100,5304.0713841139,0.9514121589277166,0.0,0,1.3882240306366684,0.1735280038295835,0.0598372426998563,0,0,0,97.42699856390615,behavior_clone_32768,True,0.7:1
86,2893,71742.88856775252,40,22,3,92,7964.180979404711,6.342896647079155,12.374697545800206,0,1.8896186196566425,0.2995736836041018,0.5012098167991704,0,0,0,78.59200368706072,behavior_clone_32768,True,0.7:1
87,2943,73524.08075943656,40,23,3,92,6972.41469251739,2.562011552837241,0.0,0,2.201834862385321,0.2990146109412164,0.3058103975535167,0,0,0,94.6313285762827,behavior_clone_32768,True,0.7:1
88,3420,83728.44757682306,40,26,6,88,2598.6795596945167,5.789473684210527,65.73099415204678,0,3.3771929824561404,0.043859649122807,1.4766081871345027,0,0,0,23.58187134502924,behavior_clone_32768,True,0.7:1
89,3420,78438.4684182156,40,26,8,84,3723.1876075219857,4.093567251461988,70.87719298245614,0,5.453216374269006,0.672514619883041,0.4093567251461988,0,0,0,18.494152046783626,behavior_clone_32768,True,0.7:1
90,2454,63665.01614581301,40,20,1,96,11535.094232440011,4.946006519967401,0.0,0,2.495925020374898,0.4839038304808476,1.0696821515892423,0,0,0,91.00448247758762,behavior_clone_32768,True,0.7:1
91,2863,74297.40130405627,40,22,2,94,7682.974604893906,5.833042263360112,0.4307835603679124,0,2.881592734893468,0.5413901501921062,0.6112469437652812,0,0,0,89.70194434742112,behavior_clone_32768,True,0.7:1
92,2906,71842.88238153653,40,22,3,94,8664.328537229398,6.842165634319799,0.040146822665749,0,1.4338150952053226,0.3670566643725625,0.5391144757972011,0,0,0,90.77770130763936,behavior_clone_32768,True,0.7:1
93,2362,60098.71859077182,40,18,1,96,13218.010440917393,5.690093141405589,0.0,0,1.104995766299746,0.9737510584250636,1.172734970364098,0,0,0,91.0584250635055,behavior_clone_32768,True,0.7:1
94,2837,74990.51681349958,40,21,1,96,10351.577985155925,5.216778286922806,0.0,0,3.1723651744800847,0.2165265119089581,0.4179465229870588,0,0,0,90.9763835037011,behavior_clone_32768,True,0.7:1
95,2845,71760.09936607735,40,21,1,96,11278.397711005458,5.588752196836555,0.0,0,2.8722068792367565,0.4569420035149384,0.7280944012051218,0,0,0,90.35400451920664,behavior_clone_32768,True,0.7:1
96,5000,136313.18056409454,39,26,2,94,3554.0145563341175,3.63,71.21000000000001,0,4.02,0.0,0.11,0,0,0,21.03,behavior_clone_32768,True,0.7:1
97,2941,78028.92383529438,40,23,1,98,6166.864212576928,2.257735464127848,0.0,0,2.3733424005440327,0.3672220333219993,0.4284257055423325,0,0,0,94.5732743964638,behavior_clone_32768,True,0.7:1
98,5000,131865.1413164909,39,26,5,90,2952.377266022449,2.12,70.64000000000001,0,3.75,0.15,0.0,0,0,0,23.34,behavior_clone_32768,True,0.7:1
99,2348,57689.40062790851,40,19,2,96,10706.826811293518,5.815824342229794,0.0,0,1.81241718720424,0.8754495551769829,1.485898163922014,0,0,0,90.01041075146696,behavior_clone_32768,True,0.7:1
100,2868,72236.05220943356,40,23,3,94,8758.441225951303,5.369595536959554,0.0,0,1.799163179916318,0.2580195258019526,0.4672245467224546,0,0,0,92.10599721059972,behavior_clone_32768,True,0.7:1
101,2963,74698.45037855807,40,26,3,92,4404.954743490611,4.303071211609855,16.38542018224772,0,4.235572055349309,0.1518731015862301,0.0,0,0,0,74.92406344920688,behavior_clone_32768,True,0.7:1
102,2876,68531.22783374198,40,23,4,92,8559.620712753065,7.280945757997218,0.0,0,3.699582753824757,0.2225312934631432,0.4381084840055633,0,0,0,88.35883171070931,behavior_clone_32768,True,0.7:1
103,2957,73041.65012837766,40,24,4,92,4931.296955286199,1.8177206628339533,0.0,0,1.2766317213391951,0.3466351031450794,0.7355427798444368,0,0,0,95.82346973283732,behavior_clone_32768,True,0.7:1
104,2935,77186.96354646127,40,24,2,96,6265.264670713863,3.5434412265758093,0.0,0,2.7597955706984667,0.4088586030664395,0.0170357751277683,0,0,0,93.2708688245315,behavior_clone_32768,True,0.7:1
105,2983,73652.24857901385,40,24,4,92,5206.995187784028,2.7237680187730477,0.2095206168286959,0,1.4750251424740195,0.6034193764666445,0.1257123700972175,0,0,0,94.86255447536035,behavior_clone_32768,True,0.7:1
106,3420,69663.71393485767,40,26,12,76,3169.3401528800173,6.1988304093567255,76.05263157894737,0,2.93859649122807,0.0146198830409356,0.0292397660818713,0,0,0,14.76608187134503,behavior_clone_32768,True,0.7:1
107,3420,72244.70538215071,40,26,12,76,2217.7532807944217,1.871345029239766,79.86842105263159,0,2.807017543859649,0.2923976608187135,1.1257309941520468,0,0,0,14.035087719298245,behavior_clone_32768,True,0.7:1
108,3381,90954.41105081976,40,25,2,96,5067.102184395855,0.9859016070196194,0.0,0,1.1535048802129546,0.1676032731933352,0.1380262249827467,0,0,0,97.55496401459136,behavior_clone_32768,True,0.7:1
109,2426,64537.8457288576,40,20,0,100,9593.354185452243,6.703421269579555,0.0,0,1.3190436933223413,0.5100989282769992,1.236603462489695,0,0,0,90.2308326463314,behavior_clone_32768,True,0.7:1
110,3420,82328.30407883269,40,26,8,84,2493.7854314872375,9.45906432748538,67.26608187134502,0,4.298245614035087,1.301169590643275,1.4035087719298245,0,0,0,16.271929824561404,behavior_clone_32768,True,0.7:1
111,2894,78610.90395589313,40,23,0,100,6256.3635296792645,2.418797512093988,0.0,0,2.1354526606772635,0.3248099516240497,0.2971665514858328,0,0,0,94.82377332411886,behavior_clone_32768,True,0.7:1
112,2926,79542.58888868902,40,26,0,100,5195.8606148483605,4.511278195488722,13.77306903622693,0,4.9555707450444295,0.2734107997265892,0.4955570745044429,0,0,0,75.9911141490089,behavior_clone_32768,True,0.7:1
113,2880,76323.05817728491,40,21,1,98,10169.178648587516,3.0357142857142856,0.0,0,2.013888888888889,0.4414682539682539,0.873015873015873,0,0,0,93.6359126984127,behavior_clone_32768,True,0.7:1
114,2858,79431.46724902916,40,22,0,98,8784.822516032067,2.939118264520644,0.0,0,1.4345696291112666,1.0380219267553068,2.2043386983904827,0,0,0,92.38395148122233,behavior_clone_32768,True,0.7:1
115,5000,133311.87404568846,39,26,5,88,3961.749879761075,1.34,61.71,0,2.6900000000000004,0.0,0.06,0,0,0,34.2,behavior_clone_32768,True,0.7:1
116,2894,76375.23449801447,40,22,3,94,7308.272478987388,4.209859479382631,0.0,0,1.336097673347155,0.414651002073255,0.3397834600322506,0,0,0,93.69960838516472,behavior_clone_32768,True,0.7:1
117,3393,80125.7801074713,40,26,6,88,4637.6330371643,4.936634246979075,3.551429413498379,0,2.770409666961391,0.1178897730621868,0.1768346595932802,0,0,0,88.44680223990568,behavior_clone_32768,True,0.7:1
118,2943,79485.23654277886,40,24,1,98,5854.6387855852545,4.36629289840299,0.0,0,1.7753992524634727,0.2973156642881414,0.8409785932721713,0,0,0,92.72001359157322,behavior_clone_32768,True,0.7:1
119,3246,84217.58377761564,40,24,2,96,6325.490153513091,4.775107825015404,8.271719038817006,0,2.3490449784349967,0.6623536660505237,0.7162661737523105,0,0,0,83.22550831792977,behavior_clone_32768,True,0.7:1
120,2481,63097.18232949055,40,22,1,98,9603.924184102654,4.41354292623942,0.0,0,1.4980518608088138,0.752384791078866,0.9136101034529088,0,0,0,92.42241031842,behavior_clone_32768,True,0.7:1
121,2926,74603.07690291284,40,26,2,96,5120.89186440155,2.460697197539303,27.22146274777854,0,4.699248120300752,0.7347915242652084,0.1025290498974709,0,0,0,64.78127136021874,behavior_clone_32768,True,0.7:1
122,2884,76660.29345032069,40,23,1,98,7118.044862315374,2.482662968099861,0.0208044382801664,0,2.25381414701803,0.8113730929264908,1.740638002773925,0,0,0,92.69070735090152,behavior_clone_32768,True,0.7:1
123,3398,87526.23891423614,40,24,3,94,4636.110187005741,0.7430841671571513,0.0,0,0.9932313125367862,0.4046497939964685,0.0662154208357857,0,0,0,97.7928193054738,behavior_clone_32768,True,0.7:1
124,2504,64862.40554347276,40,18,1,98,13534.186877987278,5.55111821086262,0.0,0,1.641373801916933,0.5391373801916932,1.4137380191693292,0,0,0,90.8546325878594,behavior_clone_32768,True,0.7:1
125,2880,75439.2800673833,40,23,2,94,8806.871647430402,3.125,0.0,0,1.7916666666666663,0.2777777777777777,0.1111111111111111,0,0,0,94.69444444444444,behavior_clone_32768,True,0.7:1
126,2374,60510.02258407589,40,20,1,98,8388.477073380614,2.9907329401853406,0.0,0,1.237363100252738,0.9582982308340352,1.174178601516428,0,0,0,93.63942712721143,behavior_clone_32768,True,0.7:1
127,3394,88239.15346511453,40,25,2,96,5211.176318180169,2.769593400117855,0.0,0,1.934786878805736,0.3044588489491259,0.5107051659791789,0,0,0,94.4804557061481,behavior_clone_32768,True,0.7:1
128,3420,78615.27115743466,40,26,7,86,3382.342394484997,7.16374269005848,61.52046783625731,0,4.7953216374269,0.4824561403508772,0.7163742690058479,0,0,0,25.321637426900587,behavior_clone_32768,True,0.7:1
129,2859,79097.60159361278,40,21,0,98,8302.730222006207,2.5583370808974166,0.0,0,1.3091490531154748,0.5196622195572878,0.8694348673362313,0,0,0,94.7434167790936,behavior_clone_32768,True,0.7:1
130,2402,60631.76455721825,40,19,0,100,13011.083792814134,2.419280229438431,0.0,0,0.744749745582385,1.2998427236562125,2.0492182440558797,0,0,0,93.4869090572671,behavior_clone_32768,True,0.7:1
131,2907,76792.46357355341,40,23,1,98,6906.172010635787,3.2817337461300307,0.0068799449604403,0,2.8964568283453733,0.5985552115583075,0.4678362573099415,0,0,0,92.7485380116959,behavior_clone_32768,True,0.7:1
132,2856,74880.27724620537,40,21,1,96,10115.896036616039,4.496798719487796,0.0,0,2.300920368147259,0.2250900360144057,0.6002400960384153,0,0,0,92.37695078031211,behavior_clone_32768,True,0.7:1
