episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
54,1170,16736.530082530655,28,23,0,100,12974.703134083384,4.489693313222725,0,0,0.6133735545500251,1.6339869281045751,2.2775263951734543,0,0,0,90.98541980894923,0
55,1182,17860.271973701714,28,14,0,100,16965.562919804295,2.2875178966549523,0,0,0.28960041650397,1.3894312117662373,2.9187817258883246,0,0,0,93.11466874918654,0
56,1093,15569.891760551547,28,20,0,100,15316.443725676096,0.594693504117109,0,0,0.09149130832570906,3.18847209515096,6.843549862763038,0,0,0,89.28179322964317,0
57,1206,18201.96221075716,28,19,0,100,17448.754778695904,2.3296217326068076,0,0,0.23691068467187873,3.1114269920240067,4.039327173655532,0,0,0,90.28271341704178,0
58,1173,16414.81207081451,28,17,0,100,18763.898353791705,1.4270358426924645,1.2417065124726638,0,0.09637125171429631,2.7984728863189883,4.992772156121428,0,0,0,89.44364135068014,0
59,1185,16871.521472816115,28,20,0,100,15551.923559160445,3.4472573839662446,0,0,0.0928270042194093,2.0421940928270046,3.4725738396624473,0,0,0,90.9451476793249,0
60,1224,18055.243082941164,28,19,0,100,16517.608107667274,1.5094926859632742,0,0,0.08169934640522876,2.637721755368814,4.263927793339558,0,0,0,91.50715841892313,0
61,1113,15827.644866361297,28,14,0,100,18002.08117165056,3.0893634667219567,0,0,0.19697283848227248,1.8798811251641439,3.884166148317092,0,0,0,90.94961642131453,0
62,1194,17991.259975066034,28,12,0,100,22446.89927534592,5.055037090212971,0,0,0.4097870303900454,2.6621201244316817,3.2244556113902845,0,0,0,88.64860014357501,0
63,1235,18620.524367442278,28,11,0,100,21386.70293233556,4.0039089766857465,0,0,0.4942063381264832,1.569174926706687,3.269579785006283,0,0,0,90.66312997347481,0
64,1179,16224.71973181456,28,25,0,100,11601.965252229145,2.052586938083121,0,0,0.08481764206955046,2.4823296579021767,4.33700876448968,0,0,0,91.04325699745546,0
65,1288,18554.435130798163,28,19,0,100,18088.963722777447,4.861727299615498,0,0,0.07763975155279504,2.099970422951789,3.9300502809819573,0,0,0,89.03061224489794,0
66,1205,18150.58665987793,28,15,0,100,18681.763544449648,2.927800829875518,0,0,0.2124481327800829,1.925311203319502,3.963485477178423,0,0,0,90.97095435684648,0
67,1059,14458.5427335747,28,20,0,100,19298.09481260867,9.258734655335221,0,0,0.5712936732766764,2.072710103871577,3.9754485363550516,0,0,0,84.12181303116147,0
68,1143,16331.511740034513,28,17,0,100,14966.471747693418,2.868119745901328,2.229069192437902,0,0.08748906386701659,2.814865533112709,4.431511278481494,0,0,0,87.56894518619956,0
69,1142,16805.7104699353,28,17,0,100,16009.95835795779,1.5609533236884185,0,0,0.24746820985304183,3.053376989263687,4.252646006243813,0,0,0,90.88555547095105,0
70,1140,15843.890663630653,28,16,0,100,17623.995979632735,2.0833333333333335,0,0,0.13888888888888876,4.035087719298247,5.0,0,0,0,88.74269005847952,0
71,1204,17543.943346925458,28,15,0,100,19063.304980618097,2.5083056478405314,0,0,0.2192691029900332,2.6245847176079735,3.7109634551495017,0,0,0,90.93687707641197,0
72,1142,16825.758727538796,28,16,0,100,18636.608484226705,3.312901342673672,0,0,0.43782837127845875,2.8203444249854064,5.126240513718622,0,0,0,88.30268534734385,0
73,1242,17986.108013506873,28,25,0,100,11557.36745190106,1.6854535695115405,0,0,0.1341921631776704,2.5228126677402045,5.475040257648954,0,0,0,90.18250134192164,0
74,1267,18182.027172356306,28,24,0,100,12633.825856324636,1.2628255722178374,0,0,0.07892659826361484,4.6172059984214675,6.003354380426204,0,0,0,88.03768745067087,0
75,1157,16338.528211599452,28,13,0,100,20414.931408482764,3.463619193956273,0,0,0.11203943788213445,2.871410736579276,4.888120618457696,0,0,0,88.6648100131246,0
76,1206,17608.99601123735,28,17,0,100,18892.95397389647,3.5186386906049454,0,0,0.295623332612301,2.9309971879731775,4.430744826591679,0,0,0,88.82399596221788,0
77,1107,14906.977154570926,28,16,0,100,19297.309566249973,5.3786510087323105,0,0,0.09033423667570015,4.290876242095755,4.787714543812105,0,0,0,85.45242396868413,0
78,755,8074.197245763732,28,13,0,100,15749.854467994712,3.7723816531763545,0,0,0.17169487368162853,2.7765513858229087,6.490066225165564,0,0,0,86.78930586215354,0
79,1104,15360.008089244793,28,15,0,100,17708.675230986602,2.148550724637681,0,0,0.28985507246376824,2.5072463768115942,4.358695652173914,0,0,0,90.69565217391305,0
80,1159,17209.321291640154,28,15,0,100,18007.94680944222,2.236410698878343,0,0,0.3554788610871441,2.9197584124245037,4.403796376186367,0,0,0,90.08455565142364,0
