episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
0,1861,43661.26125023662,40,25,1,98,4472.848898109758,13.361991760702132,34.28264373992477,0,11.69622066989074,0.2507612394769837,0.9851334408024359,0,0,0,39.42324914920294,0
1,1935,44384.7720301679,40,25,2,96,4144.3689606143835,11.214470284237727,10.146425495262704,0,6.3565891472868215,0.8785529715762275,1.7915590008613265,0,0,0,69.6124031007752,0
2,1823,37367.438899467015,40,26,3,94,4475.300531664547,11.958310477235328,9.68184311574328,0,8.584750411409765,0,0.301700493691717,0,0,0,69.47339550191992,0
3,1723,42535.35157661417,40,18,0,100,14202.316132439,7.457922228670923,0,0,2.9889727219965176,1.3058618688334296,2.640742890307603,0,0,0,85.60650029019153,0
4,1597,28032.470277059332,40,26,5,90,3413.8752006164227,21.415153412648717,21.35253600500939,0,13.462742642454604,1.3462742642454604,2.2542266750156545,0,0,0,40.16906700062617,0
5,1360,29551.112539940754,40,24,1,98,5027.068449786793,12.297794117647058,0.20220588235294118,0,7.3713235294117645,0.2757352941176471,1.1397058823529411,0,0,0,78.71323529411765,0
6,1984,44377.66156601504,40,26,3,94,3029.1905983395973,7.787298387096775,26.789314516129032,0,7.913306451612904,1.6381048387096773,2.9989919354838706,0,0,0,52.872983870967744,0
7,1763,41237.52456397137,40,24,2,96,5022.683359717152,7.33125354509359,0,0,4.736245036868973,1.205331820760068,2.268859897901305,0,0,0,84.45830969937606,0
8,1700,40797.094503725144,40,20,0,100,10570.690155230266,5.5,0.3676470588235294,0,1.6838235294117645,2.375,4.227941176470589,0,0,0,85.84558823529412,0
9,1808,27982.27585820165,40,26,8,84,2728.5693997884373,9.56858407079646,45.9070796460177,0,10.3429203539823,0.27654867256637167,1.133849557522124,0,0,0,32.77101769911505,0
10,1551,35491.2946542778,40,20,0,100,11955.045619288143,6.898774983881367,0,0,1.9987105093488073,1.9584139264990328,4.045776918117344,0,0,0,85.09832366215346,0
11,1825,32298.525569936704,40,26,6,88,2310.41297711254,9.917808219178081,36.41095890410959,0,8.410958904109588,0.273972602739726,0.1643835616438356,0,0,0,44.821917808219176,0
12,1619,36197.60412039282,40,23,1,98,6379.611379958282,11.550339715873996,0,0,5.101914762198889,1.1488573193329215,0.7659048795552811,0,0,0,81.43298332303893,0
13,1425,32761.335068308694,40,20,0,100,10951.644519219826,9.114035087719298,0,0,5.298245614035087,1.0526315789473686,1.973684210526316,0,0,0,82.56140350877193,0
14,1806,25819.70922922001,40,26,9,82,1941.5129438257477,4.1528239202657815,43.798449612403104,0,6.976744186046512,0,0.3875968992248062,0,0,0,44.6843853820598,0
15,1497,29547.723965679885,40,24,2,96,5647.436318556448,14.562458249833,0.33400133600534404,0,5.1937207748831,2.2879091516366064,4.108216432865732,0,0,0,73.51369405477622,0
16,1800,22337.149390814626,40,26,10,80,2202.2260218655474,8.25,48.416666666666664,0,7.777777777777778,0.027777777777777776,0.6944444444444444,0,0,0,34.83333333333333,0
17,1907,34814.75806010407,40,26,7,86,2046.4722626688124,7.079181961195594,49.52805453592029,0,5.610907184058731,1.3109596224436288,0.8127949659150498,0,0,0,35.6581017304667,0
18,1804,38380.00524221795,40,25,2,96,5249.274022669749,16.407982261640797,15.946045824094606,0,13.285291943828529,0.24020694752402072,0.49889135254988914,0,0,0,53.621581670362154,0
19,1800,10546.755427537293,40,26,16,68,1602.4885145504345,5.222222222222222,60.19444444444444,0,5.0,1.9166666666666665,3.9444444444444446,0,0,0,23.72222222222222,0
20,1988,38297.70816731991,40,26,6,88,2872.864935253996,9.02917505030181,31.48893360160966,0,6.866197183098592,0.6287726358148893,1.6851106639839033,0,0,0,50.30181086519115,0
21,1046,16210.57462297343,40,18,2,96,11742.332264857563,14.321223709369026,0,0,2.934990439770555,3.2695984703632885,4.378585086042064,0,0,0,75.09560229445508,0
22,1526,34269.9489764155,40,20,1,98,9103.287430076665,7.650720838794234,0,0,1.384338138925295,1.957732634338139,3.0799475753604195,0,0,0,85.92726081258192,0
23,2033,47523.3942432133,40,26,3,94,2478.7798538418842,4.672897196261682,24.39744220363994,0,7.4766355140186915,1.4510575504181016,0.6640432857845548,0,0,0,61.33792424987703,0
24,1584,31242.046752863425,40,25,2,96,5923.193128505587,16.372053872053872,0.3367003367003367,0,9.25925925925926,0.6313131313131314,0.39983164983164987,0,0,0,73.00084175084174,0
25,1252,26482.72532262794,40,21,0,100,7886.214020734391,9.367868553172068,0,0,3.5942492012779557,1.9397535371976264,4.1077133728890916,0,0,0,80.99041533546325,0
26,1968,38427.50606913445,40,26,6,88,1936.394073819904,5.132113821138211,54.09044715447155,0,5.640243902439025,0.584349593495935,1.8800813008130084,0,0,0,32.672764227642276,0
27,1851,46515.09391284014,40,26,1,98,2703.1364382671754,12.533765532144786,12.641815235008103,0,6.374932468935711,0.9184224743381956,2.9983792544570504,0,0,0,64.53268503511615,0
28,1178,24492.81218655414,40,18,0,100,10097.637779035962,5.534804753820033,0,0,1.2224108658743633,2.1901528013582343,4.100169779286928,0,0,0,86.95246179966044,0
29,1255,26183.71039427162,40,22,0,100,7935.016920221766,10.50464807436919,0,0,5.962815405046481,2.00531208499336,3.3067729083665336,0,0,0,78.22045152722444,0
30,1971,43326.50400206326,40,26,4,92,2479.0131397411533,6.747843734145103,27.879249112125823,0,7.026889903602232,0.2536783358701167,1.0908168442415016,0,0,0,57.00152207001522,0
31,1501,32045.571197301004,40,24,1,98,5875.181599093083,12.608261159227181,0.44970019986675547,0,8.277814790139907,1.948700866089274,3.1479013990672886,0,0,0,73.5676215856096,0
32,1894,42207.18860120574,40,25,3,94,4748.143460925918,15.205913410770854,12.63639563533967,0,6.195001759943681,0.7919746568109821,0.985568461809222,0,0,0,64.18514607532559,0
33,1800,24475.685900915185,40,26,10,80,2492.0865145858006,13.416666666666666,43.138888888888886,0,8.25,0.2222222222222222,0.8055555555555556,0,0,0,34.16666666666667,0
34,1657,31427.51481119276,40,26,4,92,2852.8144630967477,14.544357272178635,29.662039831019914,0,9.324079662039832,0.995775497887749,2.504526252263126,0,0,0,42.96922148461074,0
35,1421,32152.342332603537,40,21,0,100,8624.118030147907,9.40987232331356,0,0,5.09701417512818,0.9550618276867396,2.3323615160349855,0,0,0,82.20569015783654,0
36,1808,26705.04567335468,40,26,9,82,2640.8625122874664,6.996681415929205,40.8462389380531,0,9.292035398230087,0.24889380530973454,0.8573008849557522,0,0,0,41.758849557522126,0
37,1676,26657.69525012584,40,25,6,88,4048.74891298456,8.910103420843278,6.085918854415274,0,5.767700875099443,1.3922036595067622,2.068416865552904,0,0,0,75.77565632458234,0
