episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
37,1209,26737.057731735604,40,27,0,100,15016.15651984949,4.24381243239804,0.0,0,0.1081631354584208,3.18763122733346,6.165298721129987,0,0,0,86.29509448368009,behavior_clone_32768,False,1:1
38,1150,24693.94551725692,40,27,0,100,13875.565523442136,7.056856187290968,0.0,0,1.5585284280936456,2.193979933110368,4.8361204013377925,0,0,0,84.35451505016722,behavior_clone_32768,False,1:1
39,1040,21246.88221563489,40,27,0,100,14208.5164573965,5.599112426035503,0.0,0,0.636094674556213,1.730769230769231,5.761834319526627,0,0,0,86.27218934911242,behavior_clone_32768,False,1:1
40,1238,27608.31132421137,40,24,0,98,19453.977486306925,6.406502423263328,0.0,0,0.580573505654281,1.766962843295638,5.6593295638126,0,0,0,85.58663166397417,behavior_clone_32768,False,1:1
41,1037,18768.33744799596,40,29,1,98,12341.721691546078,9.248706934338564,0.0,0,1.656877356009468,2.060138511440344,4.488471990882792,0,0,0,82.54580520732884,behavior_clone_32768,False,1:1
42,1012,20144.520605840946,40,24,0,98,15624.194163139633,4.811017786561265,0.0,0,0.4261363636363636,1.9145256916996043,5.490365612648221,0,0,0,87.35795454545456,behavior_clone_32768,False,1:1
43,1020,21139.78144279204,40,20,0,100,18980.85860175525,8.916666666666668,0.0,0,1.0784313725490198,1.6715686274509802,4.299019607843136,0,0,0,84.03431372549021,behavior_clone_32768,False,1:1
44,1095,23046.27292938012,40,17,0,100,21321.629060051597,6.186221957514394,0.0,0,0.4327972999801468,3.430613460393092,5.157832042882668,0,0,0,84.7925352392297,behavior_clone_32768,False,1:1
45,1405,26054.74634700751,40,36,4,92,5201.421357133646,7.491103202846975,0.1245551601423487,0,4.199288256227758,0.8185053380782918,1.298932384341637,0,0,0,86.067615658363,behavior_clone_32768,False,1:1
46,955,19304.12063576557,40,19,0,100,17642.503263744755,9.907753677387184,0.0,0,1.2216404886561956,2.2587883320867617,5.0211917227624046,0,0,0,81.59062577910746,behavior_clone_32768,False,1:1
47,1138,24659.17977431607,40,25,0,100,15100.974303536195,6.151142355008787,0.0,0,0.7147041593438782,2.185120093731693,4.229642647920327,0,0,0,86.71939074399533,behavior_clone_32768,False,1:1
48,1058,21646.07633153298,40,22,0,98,18837.9569599241,7.088846880907373,0.0,0,0.6091157319890779,2.793530770846461,6.6687670657424905,0,0,0,82.83973955051462,behavior_clone_32768,False,1:1
49,1063,21611.878042381497,40,27,0,98,12979.357699112963,5.789130906722628,0.0,0,0.7815326724075549,2.7498371806932487,4.971416166148057,0,0,0,85.7080830740285,behavior_clone_32768,False,1:1
50,1047,22035.120680617263,40,20,0,100,20621.87332864294,7.225405921680993,0.0,0,0.8787010506208215,3.018147086914996,4.450811843361987,0,0,0,84.4269340974212,behavior_clone_32768,False,1:1
51,1208,26197.642158609127,40,33,0,98,8922.318870374558,5.428098391674551,0.0,0,2.081362346263009,1.7975402081362346,5.853831598864712,0,0,0,84.83916745506149,behavior_clone_32768,False,1:1
52,1082,21946.8419833458,40,30,0,100,11374.28105268459,5.415896487985213,0.0,0,0.9426987060998152,2.0702402957486137,6.404805914972274,0,0,0,85.16635859519408,behavior_clone_32768,False,1:1
53,1016,20610.96093960149,40,21,0,100,16914.900081087748,5.392664732697886,0.0,0,0.4403232490675507,2.8387898881060925,5.858889349357646,0,0,0,85.46933278077081,behavior_clone_32768,False,1:1
54,916,16867.853254425252,40,24,0,100,14954.592921158186,3.227347161572052,0.0,0,0.1228165938864628,3.0704148471615715,6.905021834061135,0,0,0,86.67439956331877,behavior_clone_32768,False,1:1
55,1195,26844.870569346094,40,20,0,100,19934.47199961136,6.728033472803348,0.0,0,0.598326359832636,2.673640167364017,5.573221757322175,0,0,0,84.42677824267781,behavior_clone_32768,False,1:1
56,1346,31949.00777694191,40,22,0,100,19701.58472698977,6.802047218094766,0.0,0,1.0070992240383023,1.9770513455506025,3.8921908535578673,0,0,0,86.32161135875843,behavior_clone_32768,False,1:1
57,1238,27592.98080109042,40,30,0,100,12890.175681480583,5.008077544426494,0.0,0,0.961227786752827,2.722132471728594,5.145395799676898,0,0,0,86.16316639741518,behavior_clone_32768,False,1:1
58,1035,20770.029750539583,40,28,0,98,13999.545153427294,5.064412238325282,0.0,0,0.4750402576489532,3.405797101449276,6.328502415458938,0,0,0,84.72624798711756,behavior_clone_32768,False,1:1
59,1158,25982.867704417866,40,21,0,100,17795.826800587074,6.653940550859014,0.0,0,0.7181165348604671,2.277065721298064,4.308699209162803,0,0,0,86.04217798381966,behavior_clone_32768,False,1:1
60,927,18508.948890903142,40,20,0,98,18667.461459452777,8.462783171521036,0.0,0,0.447680690399137,3.2254584681769143,5.911542610571737,0,0,0,81.95253505933117,behavior_clone_32768,False,1:1
61,1002,19327.646619892013,40,27,0,100,13425.012068393273,7.646245969599263,0.0,0,0.6602180254874865,2.32611699677568,5.519729771226777,0,0,0,83.8476892369108,behavior_clone_32768,False,1:1
62,1240,27928.771136931773,40,25,0,100,15787.180772085681,2.881720430107527,0.0,0,0.0806451612903225,2.25268817204301,5.112903225806453,0,0,0,89.6720430107527,behavior_clone_32768,False,1:1
63,1372,32029.37695437101,40,29,0,100,13605.402559889082,7.255499602438379,0.0,0,2.809435462496687,0.841505433342168,1.7161410018552878,0,0,0,87.37741849986749,behavior_clone_32768,False,1:1
64,1133,23499.723218843348,40,31,0,100,10266.69001458696,6.403844267921938,0.0,0,2.0692360498185742,2.2751789742081003,4.952436991271942,0,0,0,84.29930371677945,behavior_clone_32768,False,1:1
65,1159,24563.76055950775,40,21,0,100,20328.492891700345,7.165887107760774,0.0,0,0.9263884473911268,2.520321511284682,5.898914672358202,0,0,0,83.4884882612052,behavior_clone_32768,False,1:1
66,1169,25163.741736814205,40,29,0,100,11830.343903513842,5.980247297612566,0.0,0,1.228711408352127,3.3284081188272805,5.731394354148846,0,0,0,83.73123882105918,behavior_clone_32768,False,1:1
