episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
38,1289,25811.477253348978,40,26,1,98,35424.00000000001,4.1117145073700545,0,0,0.659425911559348,1.8508256677380033,2.715283165244376,0,0,0,0,90.66275074808821
39,1167,21693.52803825031,40,29,1,98,25210.0,3.6690815611124092,0,0,0.934797849964945,1.8072758432655605,3.302952403209473,0,0,0,0,90.28589234244761
40,1121,22756.6650172348,40,22,0,100,39443.746461217546,5.857865001486767,0,0,0.6740013876499158,2.2301516503122216,4.148082069580732,0,0,0,0,87.08989989097036
41,1287,23500.377748369803,40,28,2,96,30529.999999999996,6.6045066045066045,0,0,1.2950012950012948,1.1590261590261592,1.832426832426832,0,0,0,0,89.1090391090391
42,1243,24035.446773167616,40,27,1,98,31864.0,4.697072838665759,0,0,0.4579491305155022,1.4047899003651216,1.2933968686181074,0,0,0,0,92.1467912618355
43,1275,23551.066961425437,40,23,2,96,45249.316290102935,5.970011534025375,0,0,1.2087658592848902,0.881199538638985,1.3564013840830451,0,0,0,0,90.58362168396768
44,1191,23159.197756966278,40,25,1,98,34876.49566501247,6.476350405821439,0,0,0.5989364679541002,2.3789532605653507,3.442485306465155,0,0,0,0,87.10327455919396
45,1177,26664.832973938246,40,12,0,100,66944.78182086354,5.446656147590727,0,0,0.716106323582959,1.326010438159971,2.8917344337905084,0,0,0,0,89.61949265687586
46,1443,30212.733327052145,40,30,2,96,28550.0,5.363825363825365,0,0,1.372141372141372,1.074151074151074,2.092862092862093,0,0,0,0,90.09702009702008
47,1231,21658.403730483595,40,26,2,96,36402.72252039779,8.372983636996635,0,0,1.5318556342114424,1.3519786468608566,1.4738307995822215,0,0,0,0,87.26935128234884
48,1406,27367.408293421053,40,24,3,94,44500.00000000001,4.071834992887625,0,0,0.4045163584637269,1.0935277382645803,1.2446657183499292,0,0,0,0,93.18545519203414
49,1290,26355.342631999087,40,22,1,98,45962.0,4.500430663221361,0,0,0.4780361757105943,1.029285099052541,1.2015503875968991,0,0,0,0,92.79069767441861
50,1516,33982.214370056456,40,25,1,98,47570.0,2.3878627968337733,0,0,0.7827616534740546,1.8997361477572559,2.3175021987686897,0,0,0,0,92.61213720316623
51,1297,28292.734914029905,40,20,0,100,51328.0,4.271395528141865,0,0,0.6977640709329219,1.0639938319198148,2.012336160370085,0,0,0,0,91.9545104086353
52,1280,23883.323183224053,40,23,3,94,42998.0,6.314338235294117,0,0,1.0202205882352942,1.1994485294117647,1.9990808823529411,0,0,0,0,89.46691176470588
53,1383,20928.12545845045,40,34,5,90,16386.000000000004,5.772475295251868,0,0,2.1691973969631233,1.2653651482284887,0.6025548324897565,0,0,0,0,90.19040732706675
54,962,18126.838324060645,40,23,0,100,31046.000000000004,7.380457380457381,0,0,0.40968570380335084,5.081325669560964,4.3047572459337164,0,0,0,0,82.8237740002446
55,935,17042.87888440158,40,21,0,100,36145.99999999999,5.212496481846327,0,0,0.2139037433155081,3.456234168308472,7.8300028145229374,0,0,0,0,83.28736279200676
56,1208,25736.646960974318,40,22,0,100,41826.25849435222,10.154525386313466,0,0,1.5866445916114784,1.4808682855040471,1.678623988226637,0,0,0,0,85.09933774834435
57,1069,19605.813953209083,40,19,1,98,44061.999999999985,5.376631475789568,0,0,0.7038175419840529,1.861998307274266,2.2629070337208783,0,0,0,0,89.79464564123123
58,1381,29166.464357741203,40,26,1,98,38008.0,2.0068273507810077,0,0,0.3930898934519498,1.7068376952518878,2.327505948070756,0,0,0,0,93.56573911244439
59,1897,47262.31014198879,40,27,1,98,48689.1080568096,4.797047970479705,0,0,1.7476987956692756,0.8393820201938283,1.6382141843396456,0,0,0,0,90.97765702931754
60,1328,29803.12719354216,40,26,1,98,36108.0,5.76592082616179,0,0,0.7799053356282273,2.893717728055078,4.189974182444062,0,0,0,0,86.37048192771084
61,995,17300.223428695415,40,19,1,98,40942.572572063786,5.881789901890404,0,0,0.44508255563531934,1.8904044029672171,4.020100502512563,0,0,0,0,87.76262263699448
62,1403,29542.95663106458,40,23,1,98,49038.09667021943,5.396000167707853,0,0,0.5450505219906923,2.4736908305731413,3.467359859125404,0,0,0,0,88.11789862060292
63,951,17598.96930753365,40,26,0,100,25872.0,7.285564067898453,0,0,0.3154574132492114,2.839116719242902,3.522607781282861,0,0,0,0,86.03725401832656
64,1389,32134.71574413999,40,26,1,98,38138.0,3.7025609379821036,0,0,0.5913812609276972,1.9387020466934073,2.2215365627892627,0,0,0,0,91.54581919160754
65,1206,18014.050939947247,40,26,4,92,33212.00000000001,3.0679933665008297,0,0,0.47382136934375735,1.6465292584695568,1.4866145463160387,0,0,0,0,93.3250414593698
66,1508,27775.499507983335,40,29,3,94,32838.0,5.4858934169279,0,0,1.3503737641668678,1.018808777429467,1.278032312515071,0,0,0,0,90.8668917289607
67,1239,24882.47629469374,40,22,1,98,46444.0,4.196933010492332,0,0,0.6994888350820556,1.2734283920724603,2.663438256658596,0,0,0,0,91.16671150569455
68,1068,19334.474149245056,40,23,1,98,35754.00000000001,7.578761841815378,0,0,0.15972681207314388,1.5366820885657635,3.144965851509143,0,0,0,0,87.5798634060366
69,1644,40680.83882042853,40,19,0,100,71444.35220635658,5.639555092109837,0,0,0.7444096860155254,1.2049588691924455,2.0333680917622523,0,0,0,0,90.37770826091996
70,1120,22994.69661828519,40,22,0,100,41062.373194047046,6.800595238095238,0,0,0.7638888888888888,2.2867063492063493,3.2490079365079367,0,0,0,0,86.89980158730158
71,1344,25383.472061252196,40,28,2,96,32158.9154310733,8.178323412698411,0,0,1.4756944444444444,0.24801587301587305,0.7502480158730159,0,0,0,0,89.34771825396825
72,1343,30266.271840559835,40,28,0,100,33790.0,1.706378754033259,0,0,0.3723008190618019,3.499627699180938,5.2184164805162565,0,0,0,0,89.20327624720775
73,1550,31511.161129450677,40,30,2,96,30439.999999999996,5.580645161290322,0,0,1.929032258064516,1.8064516129032258,3.3161290322580648,0,0,0,0,87.36774193548388
74,1695,28371.08285420334,40,29,6,88,37080.0,1.3944757307589164,0,0,0.8152319656744433,0.5631536604987932,0.42906945561812815,0,0,0,0,96.7980691874497
75,1595,34710.246021179184,40,25,2,96,49974.58724889379,6.344827586206897,0,0,1.0783699059561127,1.3793103448275863,1.7889237199582029,0,0,0,0,89.40856844305118
76,1435,26530.333517184896,40,30,3,94,30909.999999999993,5.038327526132404,0,0,0.23693379790940766,2.0348432055749126,2.7317073170731705,0,0,0,0,89.9581881533101
77,1236,15836.485959050953,40,26,5,90,36858.0,2.92417938049006,0,0,0.4218677762367082,0.6414701803051317,1.8319463707813222,0,0,0,0,94.18053629218677
78,1413,32234.184486196827,40,22,0,100,49900.56047793431,3.8688369898560984,0,0,0.9318235432885114,1.887237556027365,3.062829283636078,0,0,0,0,90.24927262719193
79,1145,17310.705136478024,40,25,3,94,36214.0,6.6550218340611345,0,0,1.350800582241631,1.1528384279475983,0.19213973799126635,0,0,0,0,90.64919941775837
80,1229,26534.320686535655,40,24,0,100,40873.43147988263,8.604556550040684,0,0,0.8136696501220504,1.6781936533767294,2.5884865744507732,0,0,0,0,86.31509357200974
81,1116,22706.814568980484,40,27,0,100,30483.010953704943,5.397022332506203,0,0,1.1993382961124892,2.2263578715191628,4.170113041080783,0,0,0,0,87.00716845878136
82,1112,18648.665750364267,40,22,2,96,39474.0,5.5155875299760195,0,0,0.1948441247002398,1.393884892086331,2.897681854516387,0,0,0,0,89.99800159872102
83,1169,20682.619244274338,40,23,2,96,41584.09323430332,5.94273637598752,0,0,0.8504000402556232,1.0919337794998238,1.6907361747094045,0,0,0,0,90.42419362954763
84,1384,27049.770353548596,40,27,2,96,35415.99999999999,6.052690084481991,0,0,1.0671409515340151,1.578479324144064,2.023121387283237,0,0,0,0,89.27856825255668
85,1384,25831.846664781093,40,28,2,96,33006.0,3.865606936416185,0,0,1.4210019267822736,0.6322254335260116,0.7345857418111753,0,0,0,0,93.34657996146436
86,1386,26637.12924322605,40,21,3,94,49704.94778078543,11.278195488721806,0.11392116655274549,0,0.6379585326953745,1.7278043593833063,3.0606820080504287,0,0,0,0,83.18143844459634
87,1299,27173.951759564137,40,19,1,98,53244.9754494509,7.544264819091609,0,0,1.4333369991568603,1.7412661754463137,2.1665017046079402,0,0,0,0,87.11463030169726
88,1965,45983.56231070897,40,22,2,96,70030.12165178021,4.93921402318349,0,0,0.899067005937235,0.9047215154085382,1.8405428329092453,0,0,0,0,91.4164546225615
89,1264,27833.579554779095,40,20,0,100,48713.155952786125,9.145569620253163,0,0,0.3876582278481012,1.1629746835443036,1.4121835443037973,0,0,0,0,87.89161392405063
90,1326,30154.528013519415,40,21,0,100,49470.263310748596,4.8940223862824475,0,0,0.40882749861078027,1.750416765896642,3.758831467809797,0,0,0,0,89.18790188140034
91,1164,24880.501930470607,40,22,0,100,43152.0,3.6846124474990463,0,0,0.7350133638793436,2.524818633066056,2.9018709431080563,0,0,0,0,90.15368461244749
92,1530,31371.03232566424,40,28,2,96,36235.276496994746,5.076252723311546,0,0,1.0239651416122006,1.2527233115468408,2.0152505446623095,0,0,0,0,90.63180827886708
93,1253,27585.21201952704,40,24,1,98,39454.0,3.536512370311253,0,0,0.6135275339185954,1.601157222665603,2.58878691141261,0,0,0,0,91.66001596169194
94,1172,19820.801774699223,40,25,2,96,34364.87968382207,8.498293515358363,0,0,0.3583617747440273,1.1774744027303754,1.49032992036405,0,0,0,0,88.47554038680319
95,1152,15778.231097677266,40,18,4,92,52317.63267132086,4.206123737373737,0,0,0.26830808080808083,0.9351325757575759,0.9982638888888891,0,0,0,0,93.5921717171717
96,1211,22142.121170014783,40,24,2,96,36502.23074394583,5.083608587943848,0,0,0.588356729975227,5.300371593724195,2.017960363336086,0,0,0,0,87.00970272502065
97,1414,26804.57346709038,40,28,2,96,33730.0,4.514380009429514,0,0,1.2611975483262614,0.607024988213107,1.1963696369636965,0,0,0,0,92.42102781706741
98,1128,23538.81157487128,40,24,0,100,34827.65718976793,7.175310283687944,0.011081560283687944,0,1.3907358156028369,3.1083776595744674,3.4463652482269502,0,0,0,0,84.8681294326241
99,1217,21513.509809851697,40,25,2,96,35978.0,6.075047932073405,0,0,1.0462886880306765,1.4571350314982199,1.561216105176664,0,0,0,0,89.86031224322103
100,1546,31392.470840525646,40,26,2,96,42748.0,3.2988357050452777,0,0,0.8732212160413972,1.2474588800591389,0.8131583810755867,0,0,0,0,93.76732581777861
101,1358,24260.006971381237,40,33,3,94,21558.0,1.7883442036608457,0,0,1.0204081632653061,0.8941721018304228,1.2308015989901115,0,0,0,0,95.06627393225331
102,1526,35298.863013083464,40,27,0,100,38263.99999999999,3.614275632624256,1.5676983566891824,0,0.539368887992741,1.9911281379171288,2.9942534529690494,0,0,0,0,89.29327553180764
103,1411,32412.727771265956,40,29,0,100,30148.514569387957,5.360479350557309,0,0,2.0552799433026223,2.7704400489659164,3.1054700083757485,0,0,0,0,86.7083306487984
104,1278,26070.410474683275,40,20,2,96,49664.9999645667,8.247261345852895,0,0,0.4342723004694835,1.4084507042253518,1.5845070422535208,0,0,0,0,88.32550860719873
105,1391,27252.15803187692,40,30,2,96,29899.999999999996,3.4291876347951114,0,0,0.6182602444284686,2.127965492451474,2.379583033788641,0,0,0,0,91.4450035945363
106,1180,24715.40934160933,40,22,0,100,41776.17960256124,7.2175141242937855,0,0,0.6826741996233522,1.6195856873822978,1.8785310734463279,0,0,0,0,88.60169491525421
107,1134,19795.57743438109,40,25,2,96,35946.0,4.761904761904761,0,0,0.42328042328042315,1.0052910052910056,2.4338624338624335,0,0,0,0,91.37566137566137
108,1305,28136.163983781513,40,21,1,98,49300.0,5.275257108287962,0,0,1.12925993143779,0.584795321637427,2.0568663036902604,0,0,0,0,90.95382133494657
109,1360,31177.1235403971,40,21,0,100,50497.99999999999,2.573529411764706,0,0,0.14318885448916413,2.2871517027863777,4.852941176470589,0,0,0,0,90.14318885448918
110,1690,35284.90712462182,40,27,3,94,43283.802531829366,5.143377332726446,0,0,1.6385980883022306,1.4883932635411927,1.2744651797906235,0,0,0,0,90.45516613563952
111,1380,30794.651233117307,40,25,0,100,42846.2897074782,3.381642512077295,0,0,0.5362318840579711,2.4057971014492754,3.0144927536231885,0,0,0,0,90.66183574879226
112,1736,40498.66353184308,40,28,2,96,41119.824870914345,4.838709677419354,0,0,1.1712749615975422,1.2912826420890937,1.310483870967742,0,0,0,0,91.38824884792626
113,1256,24145.933286572406,40,23,2,96,41667.99999999999,4.505432746346947,0,0,0.936680404645935,2.4260022480329715,2.5665043087298614,0,0,0,0,89.5653802922443
114,1281,21131.991210519805,40,25,3,94,37720.0,6.609419724173822,0,0,0.7390059849076241,1.8475149622690608,1.930783242258652,0,0,0,0,88.87327608639083
115,1168,22442.541243761036,40,19,1,98,48082.0,3.758969341161122,0,0,0.49739073711676474,1.9854859752120024,2.062948467058056,0,0,0,0,91.69520547945206
116,1352,27640.301263682257,40,27,1,98,36833.99999999999,4.642694583522986,0,0,0.5291306326809285,2.90737369139736,3.396677287209832,0,0,0,0,88.52412380518888
117,1201,23042.64397595362,40,24,1,98,40062.00000000001,4.647169025811824,0,0,0.14050791007493754,1.9202747710241468,1.967110741049126,0,0,0,0,91.32493755203998
118,1359,28048.723964867928,40,24,1,98,43156.0,3.752759381898455,0,0,0.6622516556291391,0.7634289919058131,1.1635393671817513,0,0,0,0,93.65802060338486
119,1084,21642.37359547274,40,16,0,100,50883.59183386328,8.740774907749076,0,0,0.7918204182041818,2.1909594095940963,3.486316113161131,0,0,0,0,84.79012915129151
120,1302,25710.066388563304,40,25,1,98,40939.94044765295,5.314900153609831,0,0,0.9831029185867897,1.62826420890937,2.703533026113671,0,0,0,0,89.37019969278033
121,1273,27047.146499434213,40,23,0,100,44745.32242661248,5.106048703849175,0,0,0.734716510327619,2.3150501363153273,3.6227531075273784,0,0,0,0,88.22143154198051
122,1654,32441.794979823353,40,27,3,94,42301.058860390825,4.441447307227236,0,0,1.199888382476049,0.9813040647381639,1.1301274300065114,0,0,0,0,92.24723281555204
123,1205,23968.35179148485,40,23,1,98,40404.0,3.1340004881620698,0,0,0.6004393458628264,1.381498657554308,2.201610934830363,0,0,0,0,92.68245057359042
124,1080,19565.23320130458,40,20,1,98,42416.0,7.9675925925925934,0,0,0.8750000000000001,1.8148148148148147,2.185185185185185,0,0,0,0,87.15740740740739
125,1518,34313.55672246451,40,23,1,98,50816.091606333146,3.3286832519569094,0,0,0.3293807641633728,1.3756490738587925,2.7745485545997055,0,0,0,0,92.19173835542122
126,1131,23035.101952056353,40,19,0,100,48856.0,4.64822533788051,0,0,0.6357627047282219,1.7936086901604145,2.6188371015957226,0,0,0,0,90.30356616563515
127,1449,33751.06630900301,40,27,0,100,36814.00000000001,3.588681849551415,0.05308700960874874,0,0.796305144131231,2.229654403567447,1.7677974199713329,0,0,0,0,91.56447417316983
128,1140,21840.4144099055,40,24,1,98,35717.603005390985,5.0,0,0,0.7017543859649122,2.077850877192982,3.015350877192982,0,0,0,0,89.20504385964911
129,1185,23156.141221855163,40,22,1,98,41611.488400400456,5.51336146272855,0,0,0.7688701359587432,1.6549460853258322,3.2255039849976557,0,0,0,0,88.83731833098922
130,1626,37042.98871413279,40,28,1,98,41908.0,4.494669946699467,0,0,1.5938909389093892,0.9430094300943009,0.9122591225912259,0,0,0,0,92.05617056170561
131,1605,34620.11545537236,40,27,2,96,41182.631888180746,4.092978672417925,0,0,0.8674814282290918,1.303618499880182,2.410735681763719,0,0,0,0,91.32518571770908
132,974,17493.666326212115,40,25,0,100,28488.000000000004,3.0047912388774813,0,0,0.7665982203969883,2.5051334702258727,3.5592060232717317,0,0,0,0,90.16427104722791
133,1497,34601.76222607039,40,23,0,100,50368.0,3.7054501159181106,0,0,0.5461904200557979,1.0412982828401902,1.6896538174387987,0,0,0,0,93.0174073637471
134,1054,20921.646961851624,40,25,0,100,33109.78445882715,8.94370651486401,0,0,1.549652118912081,1.7900063251106895,2.8842504743833017,0,0,0,0,84.83238456672993
135,1146,9869.773909417989,40,30,6,88,24902.0,10.724258289703318,0.13961605584642234,0,1.422338568935427,1.1343804537521816,2.033158813263525,0,0,0,0,84.54624781849913
136,1195,26030.584750779653,40,22,0,100,44852.0,4.081822408182241,0.018596001859600184,0,1.1668991166899112,1.2645281264528128,2.5615992561599255,0,0,0,0,90.90655509065549
137,1146,23504.36773894402,40,23,0,100,37708.0,5.035417308284569,0,0,0.5338260958833794,3.223488348218868,3.2542860075967557,0,0,0,0,87.95298224001644
138,1351,29982.587532158843,40,27,0,100,34060.0,4.737231680236862,0,0,0.267608039628765,3.0347890451517396,4.634743494847123,0,0,0,0,87.3256277401355
139,1272,24777.054837373267,40,22,1,98,45314.0,4.830538085255067,0,0,0.6769741439552761,1.0438504542278129,1.5068134171907759,0,0,0,0,91.94182389937104
140,1445,32834.83692834614,40,24,0,100,48376.0,4.649653979238755,0,0,1.0164359861591694,1.306228373702422,2.4740484429065743,0,0,0,0,90.55363321799307
141,1343,27826.888113913803,40,27,1,98,34193.99999999997,4.135402944040322,0,0,0.5269488515951659,2.0734291769288045,3.241880978291998,0,0,0,0,90.02233804914371
142,1351,26350.452849350364,40,29,2,96,32080.0,3.4990915819931363,0,0,0.5854249377565439,0.9151470291366665,0.8411277841329654,0,0,0,0,94.15920866698069
143,1191,25500.56168682258,40,18,0,100,51461.99999999999,4.430959468742843,0,0,0.3434852301351041,1.7975727043737122,4.316464392031143,0,0,0,0,89.1115182047172
144,1479,26280.670604057108,40,31,4,92,26310.0,3.606040117196304,0,0,1.3147021260611524,1.1719630380887986,1.2395762902862293,0,0,0,0,92.66771842836751
145,1173,24867.590437670286,40,12,0,100,65764.04802768862,8.942272561198392,0,0,0.4688832054560954,1.9333820484715627,4.1286079649251,0,0,0,0,84.52685421994885
146,1251,25929.850430071692,40,19,1,98,49202.97346548576,8.233413269384492,0.011419435879867533,0,0.7080050245517873,3.5590575158920483,4.510677172547676,0,0,0,0,82.97742758174412
147,1321,26699.189007947858,40,29,1,98,28560.0,2.546280366113826,0,0,0.6813020439061317,1.7273415456610008,3.255109765329296,0,0,0,0,91.78996627898972
148,1334,19427.35287405661,40,25,5,90,38152.36508138858,11.714142928535733,0,0,0.6196901549225386,1.4142928535732133,2.1839080459770113,0,0,0,0,84.0679660169915
149,920,16902.917062908138,40,19,0,100,37906.91147060867,6.806418219461698,0,0,1.4751552795031055,1.8944099378881987,2.675983436853002,0,0,0,0,87.14803312629401
150,1405,30261.455178807737,40,22,1,98,53066.415857704436,3.2305258995650457,0,0,0.7196520363780151,0.6010280743376828,1.0636615262949785,0,0,0,0,94.38513246342427
151,1269,27255.136408206505,40,21,0,100,47620.0,5.97237775289287,0,0,0.8585293019783501,1.2483928497366346,2.405541039359628,0,0,0,0,89.51515905603252
152,1363,30565.48223927757,40,24,0,100,42526.0,3.3107116654438737,0,0,0.9354365370506235,2.499082905355833,3.3978356566397654,0,0,0,0,89.85693323550991
153,1295,28927.203603884427,40,22,1,98,46032.00000000001,6.799656799656799,0,0,1.1969111969111967,1.261261261261261,2.0205920205920203,0,0,0,0,88.72157872157872
154,1293,28169.73347149112,40,26,0,100,35542.0,1.3202960998784665,0,0,0.1602032924538725,1.828527234559717,2.784222737819025,0,0,0,0,93.9067506352889
155,1128,17958.27676939221,40,24,2,96,35280.0,7.984264184397163,0,0,1.2189716312056735,2.2606382978723403,2.6928191489361697,0,0,0,0,85.84330673758863
156,1130,23406.631587286603,40,26,0,100,33437.08491292844,4.348925410872313,0,0,1.5739570164348922,1.1378002528445006,1.6750948166877373,0,0,0,0,91.26422250316055
157,1517,35556.82434153564,40,22,0,100,53916.0,4.266461583534754,0,0,0.27100271002710025,1.2744451768842013,3.380209477770454,0,0,0,0,90.80788105178348
158,1237,21216.36760627087,40,19,3,94,51358.52636917161,9.296685529506872,0,0,1.0162836355237326,1.1009739384840433,1.509027216383724,0,0,0,0,87.07702968010163
159,1132,18536.37880695924,40,28,2,96,28648.000000000007,2.871024734982332,0,0,1.0527090694935217,2.7385159010600706,3.8206713780918724,0,0,0,0,89.51707891637221
160,1271,28252.48238075929,40,24,0,100,40268.0,4.140440597954367,0,0,1.062155782848151,0.9933123524783634,2.3947678992918964,0,0,0,0,91.40932336742722
161,1182,22868.68529983057,40,21,1,98,44183.817952028636,3.842728649033752,0,0,0.4363701131000088,1.4159764894469677,2.1328702466826965,0,0,0,0,92.17205450173657
162,1447,29233.443553832185,40,33,1,98,22822.0,4.343962878862672,0.14808964359759108,0,1.243953006219765,1.480896435975911,2.389179583374469,0,0,0,0,90.3939184519696
163,1569,38993.32754339378,40,25,0,100,46400.00000000001,5.289993626513702,0,0,1.5126407478223922,1.42341193966433,1.8780539621839814,0,0,0,0,89.89589972381559
164,1286,26517.8042300183,40,24,1,98,42908.64868670783,4.291407465007777,0,0,0.5491835147744948,1.7544712286158628,2.6098367029548992,0,0,0,0,90.79510108864697
