episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
133,2932,77140.39272098879,40,24,2,88,34784.932862904134,1.9099590723055933,18.99727148703957,0,1.5688949522510232,0.5712824010914053,0.4433833560709413,0,0,0,76.50920873124147,behavior_clone_8198,True,0.7:1
134,2854,71799.87066611266,40,23,2,92,79364.84678781051,3.798177995795375,0.0,0,2.536790469516468,0.5466012613875262,1.3034337771548703,0,0,0,91.81499649614577,behavior_clone_8198,True,0.7:1
135,4156,115237.78989327916,40,23,0,92,72774.94750955477,2.256977863330125,0.0,0,1.5640038498556306,0.7170356111645814,1.1838306063522617,0,0,0,94.2781520692974,behavior_clone_8198,True,0.7:1
136,3420,77401.19608418664,40,26,9,80,27158.10705825712,7.485380116959064,72.88011695906432,0,3.0994152046783623,0.0730994152046783,0.3070175438596491,0,0,0,16.15497076023392,behavior_clone_8198,True,0.7:1
137,3420,80480.40840614834,40,26,7,80,50693.498989317886,1.0380116959064327,76.34502923976608,0,2.573099415204678,0.8333333333333333,0.0,0,0,0,19.210526315789476,behavior_clone_8198,True,0.7:1
138,2897,77489.06755016794,40,23,0,98,49555.20865486462,4.432171211598205,0.0,0,2.305833620987228,0.6489471867449086,0.2968588194684156,0,0,0,92.31618916120124,behavior_clone_8198,True,0.7:1
139,2874,71020.25389756438,40,22,3,92,64209.293030062785,4.424727441428903,0.0,0,1.9427047088842495,0.3653444676409186,0.5161215495244723,0,0,0,92.75110183252146,behavior_clone_8198,True,0.7:1
140,2905,76339.31507092458,40,24,1,96,16272.14854559501,3.6316695352839936,0.0,0,2.306368330464716,0.6626506024096386,0.6024096385542168,0,0,0,92.79690189328744,behavior_clone_8198,True,0.7:1
141,3420,76159.84354222882,40,26,8,82,45708.124196482204,2.675438596491228,71.4766081871345,0,3.508771929824561,0.2485380116959064,1.1111111111111112,0,0,0,20.97953216374269,behavior_clone_8198,True,0.7:1
142,2839,77326.13580519069,40,21,0,94,57898.71112648627,4.035626226538519,8.37316962713229,0,2.1738036531978056,0.4880994313893222,1.016454485986011,0,0,0,83.91284657575603,behavior_clone_8198,True,0.7:1
143,3381,93072.8600197196,40,24,1,92,-927.2204448563234,2.7654540076900327,0.0,0,2.0260278024253178,0.2883762200532387,0.2070393374741201,0,0,0,94.71310263235728,behavior_clone_8198,True,0.7:1
144,2964,73236.69315615487,40,26,4,84,8657.30196641283,1.8387314439946016,30.516194331983804,0,3.8967611336032393,0.5060728744939271,0.5398110661268556,0,0,0,62.70242914979757,behavior_clone_8198,True,0.7:1
145,2843,75937.28354316077,40,21,1,94,-1827.9677200086062,5.40676347922215,0.0,0,2.8340284407818697,0.3266167529269886,0.2713431485854982,0,0,0,91.1612481784835,behavior_clone_8198,True,0.7:1
146,2932,77334.25252305291,40,22,1,92,32523.32315680187,4.570259208731242,0.0,0,2.256707594361073,0.3979081400636653,0.6366530241018644,0,0,0,92.13847203274216,behavior_clone_8198,True,0.7:1
147,3420,89733.3772763415,40,26,3,88,46240.439740486916,0.804093567251462,47.73391812865497,0,2.280701754385965,0.672514619883041,0.1023391812865497,0,0,0,48.40643274853801,behavior_clone_8198,True,0.7:1
148,2927,70048.85623060334,40,25,4,88,64197.76585454423,7.0606992369889525,26.933151121740124,0,6.206582393804806,0.2619291652431386,0.0341646737273659,0,0,0,59.50347340849561,behavior_clone_8198,True,0.7:1
149,2869,74272.28394932665,40,23,1,92,38075.58032216364,5.507145346810735,0.0,0,2.4886720111537124,0.2997560125479261,0.0418264203555245,0,0,0,91.66260020913212,behavior_clone_8198,True,0.7:1
150,2928,74702.10518881245,40,26,2,94,66455.80284204276,0.5976775956284153,16.10314207650273,0,2.5273224043715845,0.119535519125683,0.2561475409836065,0,0,0,80.39617486338798,behavior_clone_8198,True,0.7:1
151,2375,58358.40518094053,40,18,1,96,16450.594710525096,7.578947368421053,0.0799999999999999,0,1.625263157894737,0.9178947368421052,1.082105263157895,0,0,0,88.71578947368421,behavior_clone_8198,True,0.7:1
152,2281,60374.35171324389,40,17,0,96,6779.761793962152,5.547805986210196,0.0,0,1.3191981188473954,0.888764895779363,1.4626758598700729,0,0,0,90.78155513929296,behavior_clone_8198,True,0.7:1
153,5000,132152.4069953163,39,26,4,84,31330.690431194063,2.25,62.64,0,3.55,0.29,0.2,0,0,0,31.07,behavior_clone_8198,True,0.7:1
154,2900,70978.27002348298,40,23,4,84,43933.45085667882,6.882758620689654,0.0,0,2.489655172413793,0.7862068965517242,0.8137931034482758,0,0,0,89.02758620689654,behavior_clone_8198,True,0.7:1
155,2839,70800.35070299693,40,20,2,92,41922.18051620062,6.573617470940472,0.0,0,2.795878830574146,0.6208171891511095,1.0346953152518492,0,0,0,88.97499119408243,behavior_clone_8198,True,0.7:1
156,4179,111116.50779741716,40,25,3,90,-5795.199435235749,2.337082236579724,0.0,0,2.1137433197734707,0.4945361729281327,0.7497806492781367,0,0,0,94.30485762144052,behavior_clone_8198,True,0.7:1
157,2889,77178.41117216124,40,22,1,96,36081.78028779168,3.571016499365409,0.0,0,1.7133956386292837,0.5307488173531787,0.5884389061959155,0,0,0,93.59640013845622,behavior_clone_8198,True,0.7:1
158,2838,74839.50238674709,40,20,1,90,13397.99996310152,3.4839675828047927,0.0,0,0.8148343904157858,1.572410147991543,2.431289640591966,0,0,0,91.69749823819592,behavior_clone_8198,True,0.7:1
159,2858,67265.19191197182,40,22,5,84,51180.580398539154,6.478889666433404,13.791695824585958,0,1.0088640074644273,1.3179379519477492,1.4520643806857942,0,0,0,75.95054816888268,behavior_clone_8198,True,0.7:1
160,2858,78651.51195591857,40,21,0,98,44828.28333677202,5.773268019594123,0.1199640107967609,0,1.9694091772468256,0.4598620413875837,0.3598920323902829,0,0,0,91.31760471858442,behavior_clone_8198,True,0.7:1
161,4206,114469.14778096609,40,26,2,92,13683.372458491976,1.3076557299096527,28.70898716119829,0,2.9243937232524964,0.2971944840703756,0.2853067047075606,0,0,0,66.47646219686163,behavior_clone_8198,True,0.7:1
162,2876,69492.35905548211,40,22,4,84,27821.64413057142,6.032684283727399,0.0,0,1.860222531293463,0.3013444598980065,0.4288363467779323,0,0,0,91.3769123783032,behavior_clone_8198,True,0.7:1
163,2928,76900.03614925958,40,25,1,92,12806.742141736393,4.815573770491803,34.30100182149363,0,5.327868852459016,0.8310564663023681,1.366120218579235,0,0,0,53.35837887067395,behavior_clone_8198,True,0.7:1
164,2839,75788.24064639134,40,21,1,92,37671.62217203179,4.664620339153626,0.0,0,2.536104262064107,0.4025562320736678,0.6189302068132643,0,0,0,91.77778895989532,behavior_clone_8198,True,0.7:1
165,2310,57424.05809174353,40,18,0,98,61417.52687374548,3.2987012987012987,0.0,0,0.2727272727272727,2.017316017316017,2.3506493506493507,0,0,0,92.06060606060606,behavior_clone_8198,True,0.7:1
166,3420,73421.5984075368,40,26,10,72,12348.22155159073,4.385964912280702,71.91520467836257,0,2.5,0.1900584795321637,0.4532163742690058,0,0,0,20.55555555555556,behavior_clone_8198,True,0.7:1
167,2888,75913.64005546992,40,22,1,90,48120.603081064546,3.2202216066481992,10.260849492151433,0,1.558171745152355,0.242382271468144,0.6636657433056325,0,0,0,84.05470914127424,behavior_clone_8198,True,0.7:1
168,3399,89209.75189118077,40,24,3,90,26380.322459142175,6.612238893792291,0.0,0,2.2433068549573405,0.6840247131509268,2.155045601647543,0,0,0,88.3053839364519,behavior_clone_8198,True,0.7:1
169,5000,126687.1738902608,39,26,7,78,16555.01638075826,1.59,65.29,0,2.14,0.2,0.0699999999999999,0,0,0,30.71,behavior_clone_8198,True,0.7:1
170,2897,77257.0229209686,40,24,1,90,34207.43883107715,4.176734552985848,0.0,0,2.226441146013117,0.8284432171211599,0.7852951328960995,0,0,0,91.98308595098378,behavior_clone_8198,True,0.7:1
171,2872,76317.77717747679,40,23,1,96,16893.73718239575,7.64623955431755,0.0,0,3.4540389972144845,0.4178272980501393,0.8635097493036212,0,0,0,87.61838440111421,behavior_clone_8198,True,0.7:1
172,5000,134259.16810168387,39,26,5,82,21911.303560040324,6.09,72.34,0,4.19,0.1699999999999999,0.16,0,0,0,17.05,behavior_clone_8198,True,0.7:1
173,5000,131805.62537311905,39,26,5,84,7986.880676977329,0.39,58.05,0,1.47,0.48,0.38,0,0,0,39.23,behavior_clone_8198,True,0.7:1
174,3420,88135.85694959445,40,26,4,90,71283.89427518312,0.8187134502923976,37.76315789473684,0,2.967836257309941,0.3070175438596491,0.1169590643274853,0,0,0,58.026315789473685,behavior_clone_8198,True,0.7:1
175,5000,130474.22922691752,39,26,6,86,33177.151226527334,0.77,63.01,0,1.27,1.56,2.78,0,0,0,30.61,behavior_clone_8198,True,0.7:1
176,3420,76182.27338747671,40,26,10,76,17618.937001076767,2.8947368421052637,76.81286549707602,0,4.385964912280702,1.08187134502924,0.3070175438596491,0,0,0,14.517543859649123,behavior_clone_8198,True,0.7:1
177,3367,88379.76310246644,40,24,2,88,39927.90692325535,4.952479952479953,0.0,0,2.50965250965251,0.4603504603504603,0.4158004158004158,0,0,0,91.66171666171668,behavior_clone_8198,True,0.7:1
178,2865,75737.87667150187,40,24,1,94,33842.01837503933,4.895287958115183,0.0,0,2.7399650959860384,0.0785340314136125,0.0785340314136125,0,0,0,92.20767888307157,behavior_clone_8198,True,0.7:1
179,2926,73635.64987020292,40,26,2,90,29638.41503761429,5.365686944634313,15.05468215994532,0,4.391660970608339,0.2563226247436774,0.1708817498291182,0,0,0,74.76076555023924,behavior_clone_8198,True,0.7:1
180,3420,65273.22440253131,40,26,14,70,44396.91005997952,6.9152046783625725,73.81578947368422,0,2.236842105263158,1.1111111111111112,1.3888888888888888,0,0,0,14.53216374269006,behavior_clone_8198,True,0.7:1
181,2361,60135.91694789625,40,14,1,96,62504.044497393144,7.578507896169904,0.0,0,0.5385127367338295,0.7442367035759666,0.9771888425001511,0,0,0,90.16155382102016,behavior_clone_8198,True,0.7:1
182,2839,76074.19957276923,40,21,1,96,27540.78137468134,5.64585115483319,0.0,0,2.0228450661701807,0.493131384290243,1.252956272329291,0,0,0,90.5852161223771,behavior_clone_8198,True,0.7:1
183,2324,58592.21699438447,40,17,0,94,31589.849193480695,4.948364888123924,0.0,0,1.7368173994680018,0.8918792051322173,1.826787670161164,0,0,0,90.59615083711468,behavior_clone_8198,True,0.7:1
184,5000,135581.9953888747,39,26,3,88,26911.964476856152,1.0,73.1,0,2.3600000000000003,0.68,1.92,0,0,0,20.94,behavior_clone_8198,True,0.7:1
185,3017,74852.27430435934,40,25,3,90,-12353.092874353802,4.021655065738592,48.86752844989503,0,5.513202960998785,0.2872610761241851,0.0883880234228262,0,0,0,41.221964423820566,behavior_clone_8198,True,0.7:1
186,3019,73983.67873462396,40,26,3,90,4632.049370413035,6.227227558794303,40.90758529314343,0,5.448824113945014,0.2484266313348791,0.0,0,0,0,47.16793640278237,behavior_clone_8198,True,0.7:1
187,2898,79974.81166026114,40,22,0,96,64142.80310624678,3.237865194386933,0.0,0,2.047389003910743,0.437083045778698,0.4945939728548424,0,0,0,93.78306878306876,behavior_clone_8198,True,0.7:1
188,2927,76202.4051533482,40,25,1,90,65708.96273444236,2.049880423641954,56.326158751850585,0,3.0975970846145087,0.7060699236988954,1.343810499943059,0,0,0,36.47648331625099,behavior_clone_8198,True,0.7:1
189,5000,143623.43665670083,39,26,1,96,27560.14604216932,2.44,63.27,0,3.09,0.0799999999999999,0.15,0,0,0,30.97,behavior_clone_8198,True,0.7:1
190,3374,85187.98483714416,40,25,4,90,45685.45501716995,0.1086741750642165,0.0,0,0.8101165777514325,0.9681881051175656,0.9484291641967992,0,0,0,97.16459197786996,behavior_clone_8198,True,0.7:1
191,3212,83406.5376271448,40,25,2,92,40380.07220703039,4.244499792444998,0.2594437525944375,0,1.6811955168119552,0.6330427563304276,0.0,0,0,0,93.1818181818182,behavior_clone_8198,True,0.7:1
192,4178,111831.0884421776,40,26,2,94,96346.95074266262,2.2498803255146003,38.04451890856869,0,3.709909047391096,0.3231211105792245,0.0,0,0,0,55.67257060794638,behavior_clone_8198,True,0.7:1
193,2893,76682.67007106308,40,23,1,94,58228.20079603436,4.210162461113032,0.0069132388524023,0,2.841341168337366,0.2073971655720705,0.2004839267196681,0,0,0,92.53370203940544,behavior_clone_8198,True,0.7:1
194,2384,63674.80226998948,40,19,1,90,37260.068764181786,5.648769574944072,0.0,0,2.0740119313944816,0.8156226696495152,1.5520134228187918,0,0,0,89.90958240119313,behavior_clone_8198,True,0.7:1
195,2893,76508.9330005531,40,21,1,90,20522.966684698928,10.019258308231692,19.91506592267049,0,3.7084588415386897,0.0938225272826033,0.3259098316132536,0,0,0,65.93748456866328,behavior_clone_8198,True,0.7:1
196,5000,122688.63941505663,39,26,9,76,1144.079162745942,5.1,69.89,0,4.96,0.0,0.01,0,0,0,20.04,behavior_clone_8198,True,0.7:1
197,2381,63798.98697981884,40,18,0,92,47465.83815574823,5.485090298194036,0.0,0,1.016379672406552,0.8567828643427132,2.393952120957581,0,0,0,90.2477950440991,behavior_clone_8198,True,0.7:1
198,5000,126174.75222298638,39,26,7,82,17306.179439070824,3.5700000000000003,72.89,0,2.49,0.1,0.06,0,0,0,20.89,behavior_clone_8198,True,0.7:1
199,2839,73091.87784619954,40,21,1,90,11799.231621373106,3.4519196900317013,0.0,0,2.284506617018065,0.3421727972626176,0.8302722286519397,0,0,0,93.09112866703568,behavior_clone_8198,True,0.7:1
