episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
13,735,10227.171290382674,40,30,0,98,24500.861503452034,17.48299319727891,0.3129251700680271,0,2.517006802721089,2.0544217687074826,1.1972789115646258,0,0,0,76.43537414965985,behavior_clone_8198,True,1:1
14,855,12065.26082113212,40,33,1,90,19048.989414777276,11.92982456140351,0.6516290726817042,0,3.2748538011695905,1.5037593984962403,0.0,0,0,0,82.63993316624895,behavior_clone_8198,True,1:1
15,875,13041.632087466342,40,32,1,92,46169.530994450004,10.028571428571428,0.1428571428571428,0,4.171428571428571,3.714285714285715,1.2142857142857144,0,0,0,80.72857142857144,behavior_clone_8198,True,1:1
16,773,11936.15785616681,40,28,0,98,26957.528610566398,5.767572229409228,0.0,0,0.7654161276412246,1.0457093574816732,0.6360500215610176,0,0,0,91.78525226390686,behavior_clone_8198,True,1:1
17,1001,16796.302027634727,40,36,1,94,46810.80179011553,17.607392607392608,21.403596403596403,0,4.945054945054945,5.394605394605395,2.9220779220779223,0,0,0,47.727272727272734,behavior_clone_8198,True,1:1
18,723,10294.027299612517,40,23,0,92,44210.94164422545,13.34309657472948,0.0,0,0.2196729314132292,0.9844601741111384,0.9356439671304206,0,0,0,84.51712635261573,behavior_clone_8198,True,1:1
19,708,7856.435669855729,40,23,1,96,9723.201631676997,12.254901960784316,0.0,0,0.3406447324692589,1.1714855433698903,0.4735792622133599,0,0,0,85.75938850116317,behavior_clone_8198,True,1:1
20,879,13322.135644093383,40,31,1,92,66579.01128783672,3.9565162432056624,0.0,0,0.8595626343066616,1.3525470863354825,0.2022500316015674,0,0,0,93.62912400455062,behavior_clone_8198,True,1:1
21,804,13079.306603441388,40,28,0,98,74018.58392518912,6.446932006633499,0.0,0,1.3681592039800992,0.6426202321724709,0.0932835820895522,0,0,0,91.44900497512435,behavior_clone_8198,True,1:1
22,725,10414.76913213687,40,26,0,94,25949.467984585164,14.12807881773399,0.0,0,1.793103448275862,2.3251231527093594,1.2216748768472905,0,0,0,80.53201970443348,behavior_clone_8198,True,1:1
23,829,13793.396027879668,40,27,0,96,30862.39786192413,10.058457826853484,0.1391853020321054,0,1.0021341746311587,0.5289041477220006,0.0649531409483158,0,0,0,88.20636540781295,behavior_clone_8198,True,1:1
24,735,10682.40988406334,40,24,0,92,45357.632559520716,13.775510204081634,0.0850340136054421,0,2.100340136054422,0.7908163265306123,0.8333333333333333,0,0,0,82.41496598639455,behavior_clone_8198,True,1:1
25,724,10237.182285821673,40,25,0,92,45337.361503953725,13.69244935543278,0.1749539594843462,0,0.874769797421731,1.4917127071823204,0.8011049723756906,0,0,0,82.96500920810314,behavior_clone_8198,True,1:1
26,720,8013.633189297045,40,25,1,90,51953.20330853383,17.666666666666668,0.0,0,0.611111111111111,1.4074074074074074,1.212962962962963,0,0,0,79.10185185185185,behavior_clone_8198,True,1:1
27,792,10411.25091331396,40,29,1,94,77607.1901118004,7.598714416896235,0.0,0,1.1019283746556474,1.3888888888888888,0.7346189164370983,0,0,0,89.17584940312213,behavior_clone_8198,True,1:1
28,765,11560.1640660388,40,28,0,94,34427.64214281604,10.816993464052288,0.326797385620915,0,2.592592592592592,0.925925925925926,0.6209150326797385,0,0,0,84.71677559912854,behavior_clone_8198,True,1:1
29,890,15180.529115920805,40,36,1,94,16584.159723097302,5.224719101123595,1.601123595505618,0,1.741573033707865,2.584269662921348,0.0,0,0,0,88.84831460674158,behavior_clone_8198,True,1:1
30,729,10569.1388998639,40,23,0,92,13291.349764301507,9.90075042362624,0.0,0,0.2017267812474784,0.6778019849915274,0.5567659162430404,0,0,0,88.66295489389171,behavior_clone_8198,True,1:1
31,807,12754.443159445156,40,31,0,96,21410.368858880254,6.567534076827757,0.2202946440864656,0,1.996420212033595,0.9913258983890956,0.0826104915324246,0,0,0,90.14181467713064,behavior_clone_8198,True,1:1
32,916,14450.121690282456,40,27,1,94,41608.909663029335,15.922069197178368,0.2855223379240846,0,3.0483708431306686,0.5542492442055761,0.0,0,0,0,80.1897883775613,behavior_clone_8198,True,1:1
33,811,13041.112664598428,40,30,0,96,72670.96254340342,6.337854500616523,0.0,0,1.9358816276202224,0.7644882860665845,0.1849568434032059,0,0,0,90.77681874229346,behavior_clone_8198,True,1:1
34,897,16236.43682506435,40,26,1,92,28572.32763758427,11.61012900143335,0.0318522057652492,0,1.0590858416945368,0.6529702181876096,0.3185220576524924,0,0,0,86.32744067526674,behavior_clone_8198,True,1:1
35,719,10131.8104504202,40,28,0,98,42041.98283174838,11.103384330088083,0.0,0,1.5762633286972647,1.5530829856281874,0.278164116828929,0,0,0,85.48910523875753,behavior_clone_8198,True,1:1
36,806,12742.457726823784,40,28,0,98,39031.68002780069,15.374276261373035,0.0,0,5.086848635235732,1.447477253928867,0.7857733664185277,0,0,0,77.30562448304384,behavior_clone_8198,True,1:1
37,735,10700.700958491014,40,27,0,96,60932.51332843121,10.162218733647306,0.0,0,1.4965986394557822,1.4965986394557822,0.303506017791732,0,0,0,86.5410779696494,behavior_clone_8198,True,1:1
38,736,10500.677118002724,40,27,0,98,90220.83227454223,17.088210702341133,0.1881270903010033,0,1.5050167224080266,1.484113712374582,1.4736622073578594,0,0,0,78.26086956521739,behavior_clone_8198,True,1:1
39,856,12222.838647621393,40,33,1,96,25648.539789563285,10.547396528704942,0.7343124165554071,0,3.371161548731642,3.7049399198931914,1.1014686248331107,0,0,0,80.5407209612817,behavior_clone_8198,True,1:1
40,783,12324.151147007322,40,26,0,96,29063.382188347154,9.414340448823204,0.0,0,2.5451559934318544,0.8848750228060573,0.1733260353950009,0,0,0,86.98230249954388,behavior_clone_8198,True,1:1
41,726,10415.603165017104,40,23,0,96,62230.92537189851,15.20823205315184,0.0162048290390536,0,0.6157835034840383,1.6042780748663104,1.523253929671042,0,0,0,81.03224760978772,behavior_clone_8198,True,1:1
42,838,13788.67635027242,40,34,0,92,47892.91892646073,0.5171042163882259,0.0,0,1.690533015115354,1.173428798727128,0.0198886237072394,0,0,0,96.59904534606204,behavior_clone_8198,True,1:1
43,738,10730.720518412449,40,24,0,98,76622.9447031607,13.88042005420054,0.0254065040650406,0,1.219512195121951,1.016260162601626,0.7706639566395664,0,0,0,83.08773712737127,behavior_clone_8198,True,1:1
44,752,11076.228532913585,40,29,0,94,48760.32738430319,16.32011605415861,0.4352030947775628,0,2.6958413926499034,1.2209864603481626,0.1934235976789168,0,0,0,79.13442940038684,behavior_clone_8198,True,1:1
45,741,10886.546221532131,40,27,0,96,30445.520808704838,8.82383473476591,0.0207619640818021,0,0.9550503477628984,1.4637184677670507,0.9550503477628982,0,0,0,87.78158413785944,behavior_clone_8198,True,1:1
46,906,16493.770412063026,40,23,0,92,56004.696669322395,13.01129723412544,0.025970653161927,0,2.66199194909752,0.5323983898195039,0.5129203999480587,0,0,0,83.25542137384755,behavior_clone_8198,True,1:1
47,717,10169.583444196063,40,24,0,94,61879.82026696498,11.20118549511855,0.0,0,0.6101813110181309,1.603905160390516,2.7806834030683403,0,0,0,83.80404463040448,behavior_clone_8198,True,1:1
48,909,13736.585060648224,40,35,2,94,50034.74248782398,14.477447744774476,16.58965896589659,0,6.27062706270627,3.19031903190319,1.76017601760176,0,0,0,57.71177117711772,behavior_clone_8198,True,1:1
49,799,12718.787870400614,40,25,0,92,51085.29993657843,14.835210680016688,0.0166875260742594,0,3.4125990821860657,0.7843137254901962,0.4672507300792657,0,0,0,80.48393825615352,behavior_clone_8198,True,1:1
50,778,12250.877271145971,40,25,0,96,60891.54110991858,10.06855184233076,0.0085689802913453,0,1.2510711225364184,1.9365895458440447,1.765209940017138,0,0,0,84.9700085689803,behavior_clone_8198,True,1:1
51,731,10618.883329295544,40,23,0,94,63441.505656796035,15.578981250502936,0.0,0,1.0219682948418765,1.4082240283254206,0.957592339261286,0,0,0,81.03323408706848,behavior_clone_8198,True,1:1
52,722,10220.455749274144,40,21,0,96,69288.15636694411,17.53171016183117,0.0,0,1.151771395247121,0.6925207756232687,1.239247703746902,0,0,0,79.38474996355154,behavior_clone_8198,True,1:1
53,793,10210.389848096183,40,34,1,96,47632.93431540091,7.12484237074401,0.5674653215636822,0,2.921395544346364,1.5342580916351407,0.0,0,0,0,87.8520386717108,behavior_clone_8198,True,1:1
54,722,10371.417877511223,40,26,0,94,34088.16558832824,9.180846853977048,0.0,0,0.8508112386228729,2.1171349426197072,1.2267510882469332,0,0,0,86.62445587653345,behavior_clone_8198,True,1:1
55,767,11707.695605576868,40,27,0,98,40743.40094283885,11.252632634640458,0.060174506067596,0,1.624711663825093,1.123257446595126,0.9327048440477383,0,0,0,85.00651890482399,behavior_clone_8198,True,1:1
56,716,10294.560707525625,40,22,0,98,64233.87975319623,8.488516449410303,0.0,0,0.2715704531346989,0.7138423339540658,0.8690254500310367,0,0,0,89.65704531346988,behavior_clone_8198,True,1:1
57,746,10899.354985868544,40,29,0,92,19698.953794253626,15.54959785522788,0.2680965147453082,0,0.8895929807457956,1.7791859614915913,0.9139653911771872,0,0,0,80.59956129661222,behavior_clone_8198,True,1:1
58,718,10235.542782404002,40,24,0,96,46469.33342376282,13.135445682451254,0.0,0,0.8095403899721446,0.7747214484679665,0.1479805013927576,0,0,0,85.13231197771589,behavior_clone_8198,True,1:1
59,837,13807.12872575066,40,31,0,94,27894.994071363064,9.611044736492763,0.0929244656843223,0,3.849727864064781,1.380592061595646,0.1460241603610779,0,0,0,84.9196867118014,behavior_clone_8198,True,1:1
60,733,10231.9270227185,40,31,0,98,36476.67577009441,21.676519630134912,1.970592693648628,0,3.89571017128998,4.941640139457329,1.5764741549189023,0,0,0,65.93906321055026,behavior_clone_8198,True,1:1
61,724,10335.415365452049,40,26,0,98,64128.45275901299,10.694554064719808,0.0197316495659037,0,0.2959747434885556,1.4009471191791634,1.0753749013417522,0,0,0,86.51341752170481,behavior_clone_8198,True,1:1
62,724,10301.301402011995,40,25,0,94,42710.69565031878,16.71270718232044,0.0368324125230202,0,1.1602209944751385,0.9944751381215472,1.0405156537753224,0,0,0,80.05524861878453,behavior_clone_8198,True,1:1
63,715,10128.488106179491,40,20,0,98,43031.93083903054,13.48951048951049,0.0,0,0.9930069930069928,0.7622377622377623,0.5314685314685315,0,0,0,84.22377622377623,behavior_clone_8198,True,1:1
64,817,13040.302993357922,40,30,0,92,9894.464746680382,11.12607099143207,0.0611995104039167,0,4.883720930232558,0.9179926560587516,0.0489596083231334,0,0,0,82.96205630354957,behavior_clone_8198,True,1:1
65,719,10279.429218797057,40,26,0,92,52278.69197662288,8.156169282733956,0.0,0,0.2086230876216968,1.877607788595272,1.3113451221935226,0,0,0,88.44625471885554,behavior_clone_8198,True,1:1
66,899,15655.757072983062,40,35,0,92,46381.532660013254,6.60734149054505,0.1112347052280311,0,2.869855394883204,0.3781979977753059,0.0,0,0,0,90.03337041156841,behavior_clone_8198,True,1:1
67,893,15707.207740728436,40,34,1,90,76884.06837066027,2.108995893990295,0.0746547219111608,0,1.9783501306457636,0.933184023889511,0.0,0,0,0,94.90481522956328,behavior_clone_8198,True,1:1
68,783,12206.56916194469,40,27,0,98,32556.651312536713,6.120444051478534,0.0392965910207289,0,0.9234698889871304,1.4637980155221535,1.0217113665389528,0,0,0,90.4312800864525,behavior_clone_8198,True,1:1
69,820,11190.957022760991,40,32,1,92,40036.331691369116,7.4695121951219505,0.0,0,0.8993902439024392,0.8079268292682927,0.1371951219512195,0,0,0,90.68597560975608,behavior_clone_8198,True,1:1
70,770,9617.649912238554,40,28,1,92,43315.30105793775,14.426406926406926,0.0541125541125541,0,3.614718614718615,1.4393939393939394,0.5952380952380952,0,0,0,79.87012987012989,behavior_clone_8198,True,1:1
71,722,10304.221435837764,40,27,0,94,69355.34006266868,7.884082676326444,0.0,0,0.3409333049222244,1.086724909439591,0.6072874493927125,0,0,0,90.08097165991902,behavior_clone_8198,True,1:1
72,735,10615.278987512467,40,27,0,94,35894.08417954991,12.810047095761384,0.1674515960230246,0,0.837257980115123,0.9523809523809524,0.3453689167974882,0,0,0,84.88749345892202,behavior_clone_8198,True,1:1
73,719,10365.150847389114,40,22,0,96,45541.596237432415,13.846391593262249,0.0,0,0.5254211095657552,2.016689847009736,1.9085149126873744,0,0,0,81.7029825374749,behavior_clone_8198,True,1:1
74,896,15938.09920184088,40,28,1,92,50968.324720529905,14.778645833333332,0.0,0,3.3203125,0.7161458333333334,0.5487351190476191,0,0,0,80.63616071428571,behavior_clone_8198,True,1:1
75,742,11002.774226716292,40,26,0,96,41705.54585943398,11.590296495956874,0.0,0,0.4428186368887178,1.405467847516365,0.5102040816326531,0,0,0,86.05121293800539,behavior_clone_8198,True,1:1
76,799,12902.956982155692,40,27,0,96,29207.265941446105,6.777702897853087,0.0,0,1.34783864445942,1.6655434677962837,0.6354096466737268,0,0,0,89.57350534321749,behavior_clone_8198,True,1:1
77,881,15529.26170027868,40,30,0,92,40182.817149462055,5.380249716231555,0.0,0,1.4074914869466515,2.0090805902383653,1.8388195232690123,0,0,0,89.3643586833144,behavior_clone_8198,True,1:1
78,809,13144.073272373407,40,24,0,96,62178.89542307703,12.252781211372064,0.0695302843016069,0,0.7030284301606925,0.888442521631644,0.1622373300370828,0,0,0,85.92398022249691,behavior_clone_8198,True,1:1
79,725,10358.474493043615,40,23,0,98,19991.354387309606,14.766734279918865,0.0,0,0.7383367139959434,0.8924949290060852,0.3813387423935091,0,0,0,83.2210953346856,behavior_clone_8198,True,1:1
80,729,10445.932457007297,40,24,0,96,43474.29912156465,16.71810699588477,0.0,0,3.069272976680384,0.8744855967078189,0.9602194787379972,0,0,0,78.37791495198903,behavior_clone_8198,True,1:1
81,723,8300.104644751113,40,23,1,90,25972.6865760617,13.831258644536652,0.0,0,0.6671548287364738,2.318769831584086,1.7004312098283296,0,0,0,81.48238548531445,behavior_clone_8198,True,1:1
82,730,10553.849532045524,40,27,0,96,62313.0862532696,9.736564805057956,0.0632244467860906,0,0.7903055848261326,0.7903055848261328,0.3371970495258167,0,0,0,88.28240252897788,behavior_clone_8198,True,1:1
83,807,13212.946723338278,40,26,0,98,8229.263340470055,5.124800849707913,0.0,0,0.7611966719773412,1.0178792706673747,0.5133651973800673,0,0,0,92.5827580102673,behavior_clone_8198,True,1:1
84,727,10559.731602096634,40,25,0,98,28065.459978191015,9.50939935809262,0.0,0,0.6785878037597435,1.705639614855571,1.6781292984869327,0,0,0,86.42824392480513,behavior_clone_8198,True,1:1
85,780,12103.328173914504,40,28,0,98,44913.43720726759,7.799145299145299,0.0213675213675213,0,1.88034188034188,0.9294871794871796,0.9829059829059827,0,0,0,88.38675213675215,behavior_clone_8198,True,1:1
86,726,10175.1260574818,40,24,0,92,70525.17594077461,14.81577134986226,0.0,0,0.7834022038567494,0.9383608815426996,0.8264462809917356,0,0,0,82.63601928374655,behavior_clone_8198,True,1:1
87,762,11663.967637702395,40,27,0,92,35960.45073388881,7.510599636583888,0.0,0,1.1911972541893798,1.0902483343428226,0.2220876236624268,0,0,0,89.98586715122148,behavior_clone_8198,True,1:1
88,727,10346.919220635677,40,31,0,94,24194.034809535824,9.001986856182178,0.0,0,1.574201436649855,2.154974782209995,0.7488919455907076,0,0,0,86.51994497936727,behavior_clone_8198,True,1:1
89,723,10321.55768734582,40,24,0,92,77781.23681547694,15.1365836791148,0.0,0,0.7174965421853389,1.0114107883817427,0.8558091286307054,0,0,0,82.2786998616874,behavior_clone_8198,True,1:1
90,785,11914.472691381134,40,30,0,98,8410.935488597956,13.222929936305732,0.5350318471337581,0,4.9171974522293,1.8853503184713376,0.4968152866242039,0,0,0,78.94267515923566,behavior_clone_8198,True,1:1
91,834,11576.566170786951,40,30,1,96,-7238.430915533418,10.52757793764988,0.0239808153477218,0,0.3357314148681055,2.290167865707434,1.223021582733813,0,0,0,85.59952038369305,behavior_clone_8198,True,1:1
92,738,8315.337349525576,40,32,1,90,44307.278353059366,30.7079945799458,3.2350948509485096,0,1.592140921409214,2.218834688346884,1.2025745257452574,0,0,0,61.043360433604335,behavior_clone_8198,True,1:1
93,897,15787.671629935752,40,27,1,94,32402.882165133407,15.52182488637338,0.9004373552868535,0,5.505531258039619,1.0805248263442242,0.9604665123059772,0,0,0,76.03121516164995,behavior_clone_8198,True,1:1
94,736,10537.541219744782,40,25,0,92,20278.283183937194,20.88768115942029,0.0996376811594202,0,2.6358695652173907,1.25,1.5307971014492754,0,0,0,73.59601449275362,behavior_clone_8198,True,1:1
95,795,12288.459395625045,40,32,0,92,50275.612776564674,12.751572327044023,0.9748427672955976,0,4.669811320754717,1.179245283018868,0.2830188679245283,0,0,0,80.14150943396227,behavior_clone_8198,True,1:1
96,729,10296.457580985714,40,27,0,98,42892.00581696586,19.520945446871373,0.2849002849002849,0,2.353065316028279,1.2451197636382825,0.7280785058562839,0,0,0,75.8678906827055,behavior_clone_8198,True,1:1
97,887,13639.441552410852,40,26,2,90,28462.914938988848,11.491383475599935,0.0322113061684651,0,1.7313577065550008,0.8455467869222097,0.201320663552907,0,0,0,85.69818006120147,behavior_clone_8198,True,1:1
98,723,10317.105234194383,40,25,0,98,12630.505749968097,13.01060396496081,0.0,0,0.9313047487321344,1.5306592899953897,1.19870908252651,0,0,0,83.32872291378517,behavior_clone_8198,True,1:1
99,775,12183.125144406224,40,25,0,94,57135.66533303328,6.84731182795699,0.0,0,0.4129032258064516,0.8344086021505377,0.1978494623655914,0,0,0,91.70752688172044,behavior_clone_8198,True,1:1
100,728,10485.608680897803,40,29,0,98,49386.28258643235,9.07842157842158,0.0,0,0.6368631368631367,0.974025974025974,0.3746253746253746,0,0,0,88.93606393606395,behavior_clone_8198,True,1:1
101,788,12664.00277949992,40,29,0,92,34369.74859273326,1.7420396862021228,0.0,0,0.1269035532994923,1.6843562528841716,1.2228887863405629,0,0,0,95.22381172127363,behavior_clone_8198,True,1:1
102,728,10452.689555743833,40,26,0,98,75618.21596366448,13.785321821036106,0.0,0,0.7653061224489797,1.3540031397174257,0.7358712715855573,0,0,0,83.35949764521195,behavior_clone_8198,True,1:1
103,720,10114.960568078168,40,30,0,98,14749.623716243115,9.86111111111111,0.0,0,0.6111111111111112,1.0833333333333337,1.152777777777778,0,0,0,87.29166666666669,behavior_clone_8198,True,1:1
104,731,10612.83289911205,40,25,0,98,8462.9624261307,11.947104423164616,0.0,0,1.6598267213862292,2.498860009119928,1.2038303693570451,0,0,0,82.69037847697219,behavior_clone_8198,True,1:1
105,729,8307.024032814943,40,28,1,90,24034.922107209684,10.962505715592137,0.0,0,1.5317786922725192,2.5034293552812072,1.3031550068587106,0,0,0,83.69913122999542,behavior_clone_8198,True,1:1
106,728,10582.876272999158,40,23,0,92,38147.63212064989,12.467679379444084,0.0,0,0.2908855850032322,1.2039431157078215,1.220103425985779,0,0,0,84.8173884938591,behavior_clone_8198,True,1:1
107,727,10421.01716050378,40,26,0,92,44006.05161276088,10.896050304578504,0.0,0,1.8471212418942815,1.296914914521517,0.265278050697583,0,0,0,85.69463548830812,behavior_clone_8198,True,1:1
108,728,10462.97378234328,40,21,0,92,37905.721830919014,17.011278195488725,0.0144592249855407,0,1.4965297860034703,1.11336032388664,0.7880277617119722,0,0,0,79.57634470792365,behavior_clone_8198,True,1:1
109,728,10334.879682892555,40,28,0,94,44964.65803403486,14.194139194139192,0.3434065934065934,0,2.300824175824176,1.3736263736263736,0.9043040293040292,0,0,0,80.88369963369964,behavior_clone_8198,True,1:1
110,809,13206.51115352891,40,28,0,94,11688.656577715477,6.7367119901112495,0.0,0,1.1124845488257116,1.503914297486609,1.133086114544705,0,0,0,89.51380304903172,behavior_clone_8198,True,1:1
111,812,13121.408482847428,40,28,0,96,68674.3680314349,9.729064039408868,0.0,0,3.643267651888342,0.8723316912972086,0.6362889983579638,0,0,0,85.11904761904762,behavior_clone_8198,True,1:1
112,725,10416.9111826487,40,24,0,92,37899.687505915135,14.14655172413793,0.0258620689655172,0,0.2758620689655172,1.896551724137931,1.9051724137931036,0,0,0,81.74999999999999,behavior_clone_8198,True,1:1
113,723,10365.805331256435,40,21,0,94,64601.04043652034,14.988716604789982,0.0,0,0.8371551284851129,0.7425202009172308,0.9245104462400814,0,0,0,82.50709761956757,behavior_clone_8198,True,1:1
114,862,14998.523096768804,40,27,0,98,45176.978198279416,15.75049080849545,0.1427806532214884,0,1.5527396037836874,1.990005354274496,1.186864179903623,0,0,0,79.37711940032126,behavior_clone_8198,True,1:1
115,770,11732.241393452385,40,28,0,92,46108.75778958629,8.906926406926406,0.238095238095238,0,2.37012987012987,1.4502164502164503,0.7467532467532467,0,0,0,86.28787878787878,behavior_clone_8198,True,1:1
116,801,12756.492946501325,40,28,0,96,48340.88583582855,7.74032459425718,0.0416146483562213,0,0.478568456096546,1.6957969205160217,0.4577611319184353,0,0,0,89.5859342488556,behavior_clone_8198,True,1:1
117,720,10394.884186309882,40,25,0,96,47343.71098767339,9.02777777777778,0.0,0,0.6759259259259263,1.9259259259259256,1.240740740740741,0,0,0,87.12962962962962,behavior_clone_8198,True,1:1
118,718,10257.71964828568,40,26,0,96,49960.726007758414,10.455630720254677,0.0,0,0.1392757660167131,1.8503780342220453,0.915240748109829,0,0,0,86.63947473139673,behavior_clone_8198,True,1:1
119,854,14378.284685752706,40,31,0,98,63009.43691172871,8.860265417642466,0.0520426749934946,0,4.774915430653136,0.8456934686442882,0.2862347124642206,0,0,0,85.18084829560239,behavior_clone_8198,True,1:1
120,727,10405.181089194888,40,24,0,94,42850.35115435108,15.34559834938102,0.1461485557083906,0,0.2922971114167813,1.736588720770289,1.237964236588721,0,0,0,81.24140302613479,behavior_clone_8198,True,1:1
121,777,12207.22694068886,40,26,0,98,53308.23056955423,7.758779187350616,0.0,0,1.397315683029969,1.0755653612796467,1.406508549365692,0,0,0,88.36183121897407,behavior_clone_8198,True,1:1
122,859,14729.800988918623,40,30,0,92,34944.00293937599,4.947613504074505,0.0931315483119906,0,0.1862630966239814,1.3736903376018628,0.1513387660069848,0,0,0,93.24796274738068,behavior_clone_8198,True,1:1
123,728,10299.103555492276,40,27,0,96,67326.14608614474,14.169484361792051,0.1584953508030431,0,1.2890955198647505,1.352493660185968,0.7819103972950128,0,0,0,82.24852071005917,behavior_clone_8198,True,1:1
124,712,9990.93688573527,40,24,0,98,25196.056267193744,12.579002808988765,0.0,0,0.1404494382022472,2.422752808988764,1.8872893258426968,0,0,0,82.97050561797752,behavior_clone_8198,True,1:1
125,994,19094.764990650525,40,33,0,98,71425.6338980946,5.77752227651624,0.0862316757688991,0,2.860017246335154,0.934176487496407,0.5173900546133946,0,0,0,89.82466225926991,behavior_clone_8198,True,1:1
126,726,10597.330401063064,40,24,0,94,39020.60277569606,12.74965564738292,0.0,0,1.0502754820936635,1.721763085399449,1.540977961432507,0,0,0,82.93732782369146,behavior_clone_8198,True,1:1
127,725,10395.433297039332,40,25,0,94,10430.502532616098,13.839080459770113,0.0551724137931034,0,0.7448275862068963,1.7195402298850575,1.3517241379310343,0,0,0,82.28965517241379,behavior_clone_8198,True,1:1
128,743,11038.680896905302,40,28,0,96,39561.833195253625,7.963212202781516,0.0,0,2.0973530731269627,0.9757738896366084,0.2916105877074921,0,0,0,88.67205024674743,behavior_clone_8198,True,1:1
129,729,8065.688486778163,40,29,1,96,23460.183638374812,17.608180571143535,0.0,0,2.618780396558174,2.36937273974311,1.0350417757825163,0,0,0,76.36862451677266,behavior_clone_8198,True,1:1
130,724,10416.785792569655,40,23,0,98,58587.75863531424,11.260968475788108,0.0,0,0.9506012349691256,1.3080922976925575,0.7637309067273318,0,0,0,85.71660708482288,behavior_clone_8198,True,1:1
131,987,16802.815681731136,40,30,1,92,24900.169403526856,11.7629179331307,0.1722391084093212,0,3.4650455927051667,1.2360688956433636,0.4761904761904762,0,0,0,82.88753799392097,behavior_clone_8198,True,1:1
132,715,10369.246536595076,40,17,0,98,33699.99238652903,10.440863484341746,0.0,0,0.2189115232593492,0.8817269686834905,0.9668592277287932,0,0,0,87.49163879598662,behavior_clone_8198,True,1:1
133,846,14228.456608790892,40,31,0,98,-1517.8520927651034,3.821907013396376,0.0788022064617809,0,0.7880220646178093,1.182033096926714,0.0919359075387444,0,0,0,94.03729971105858,behavior_clone_8198,True,1:1
134,783,12331.06899472372,40,29,0,98,27785.10164366322,2.380123069778242,0.0,0,0.1277139208173691,0.9288285150354116,0.1509346336932543,0,0,0,96.41239986067572,behavior_clone_8198,True,1:1
